StartDateUTC,WindSpeed,WindDirection,SpeedOG,ObsWindSpeedTrue,ObsWindDirTrue,Heading
2024-12-13 07:00,24.335317507032343,7.0444082009980775,16.36,38.03,297.58,15.62
2024-12-13 07:10,24.335317507032343,7.0444082009980775,16.54,36.01,301.87,16.45
2024-12-13 07:20,24.335317507032343,7.0444082009980775,16.61,38.88,302.83,15.06
2024-12-13 08:00,30.46927036331625,17.97913219196397,17.08,30.45,313.36,16.25
2024-12-13 08:10,30.46927036331625,17.97913219196397,17.22,29.64,320.02,16.81
2024-12-13 08:20,30.46927036331625,17.97913219196397,17.27,32.81,321.73,17.19
2024-12-13 08:30,30.46927036331625,17.97913219196397,17.43,33.41,319.17,16.37
2024-12-13 08:40,30.46927036331625,17.97913219196397,16.5,32.97,326.36,20.44
2024-12-13 08:50,30.46927036331625,17.97913219196397,16.22,32.89,328.57,19.66
2024-12-13 09:00,30.46927036331625,17.97913219196397,15.75,31.74,329.66,17.33
2024-12-13 09:10,30.46927036331625,17.97913219196397,15.14,32.93,327.05,19.38
2024-12-13 09:20,30.46927036331625,17.97913219196397,14.72,33.3,324.32,17.22
2024-12-13 09:30,30.46927036331625,17.97913219196397,14.28,33.62,318.22,17.69
2024-12-13 09:40,30.46927036331625,17.97913219196397,14.2,38.99,310.94,25.64
2024-12-13 10:00,29.905616885883443,14.11934229691434,14.06,44.43,304.72,31.05
2024-12-13 10:10,29.905616885883443,14.11934229691434,14.49,31.84,326.15,14.69
2024-12-13 10:20,29.905616885883443,14.11934229691434,14.79,30.36,330.61,12.29
2024-12-13 10:30,29.905616885883443,14.11934229691434,14.7,32.26,322.44,15.41
2024-12-13 10:40,29.905616885883443,14.11934229691434,14.86,32.58,324.15,16.73
2024-12-13 10:50,29.905616885883443,14.11934229691434,15.07,31.32,325.62,16.3
2024-12-13 11:00,29.905616885883443,14.11934229691434,14.99,31.34,329.67,15.63
2024-12-13 11:10,29.905616885883443,14.11934229691434,15.5,33.6,323.93,15.62
2024-12-13 11:20,29.905616885883443,14.11934229691434,15.21,34.27,327.02,19.3
2024-12-13 11:30,29.905616885883443,14.11934229691434,14.87,33.4,325.74,21.66
2024-12-13 11:40,29.905616885883443,14.11934229691434,14.88,31.88,327.31,21.09
2024-12-13 12:00,27.61,10.56,15.33,28.9,335.29,18.64
2024-12-13 12:10,27.61,10.56,15.45,27.94,341.73,17.23
2024-12-13 12:20,27.61,10.56,15.23,31.27,335.98,17.98
2024-12-13 12:30,27.61,10.56,15.05,31.23,333.06,17.16
2024-12-13 12:40,27.61,10.56,14.78,27.22,340.62,16.1
2024-12-13 12:50,27.61,10.56,14.28,31.88,332.1,17.67
2024-12-13 13:00,27.61,10.56,14.43,31.73,331.97,17.67
2024-12-13 13:10,27.61,10.56,14.26,29.66,337.08,15.28
2024-12-13 13:20,27.61,10.56,14.29,28.97,335.27,18.29
2024-12-13 13:30,27.61,10.56,14.3,30.2,333.44,17.25
2024-12-13 13:40,27.61,10.56,14.11,32.48,328.64,17.24
2024-12-13 13:50,27.61,10.56,14.26,30.09,336.24,16.63
2024-12-13 14:00,26.62603257512676,1.9105459597015797,14.36,27.37,338.55,18.18
2024-12-13 14:10,26.62603257512676,1.9105459597015797,14.67,31.35,327.51,17.63
2024-12-13 14:20,26.62603257512676,1.9105459597015797,14.35,32.38,323.85,17.06
2024-12-13 14:30,26.62603257512676,1.9105459597015797,14.22,30.62,333.35,16.61
2024-12-13 14:40,26.62603257512676,1.9105459597015797,14.27,31.32,332.62,15.7
2024-12-13 14:50,26.62603257512676,1.9105459597015797,14.17,31.11,329.36,16.6
2024-12-13 15:00,26.62603257512676,1.9105459597015797,14.25,30.72,324.07,14.55
2024-12-13 15:10,26.62603257512676,1.9105459597015797,14.08,31.45,337.89,16.08
2024-12-13 16:00,26.37928325989482,3.455714077278344,14.55,32.01,327.52,16.0
2024-12-13 16:10,26.37928325989482,3.455714077278344,14.4,30.7,324.87,14.3
2024-12-13 16:20,26.37928325989482,3.455714077278344,14.33,29.92,325.8,12.57
2024-12-13 16:30,26.37928325989482,3.455714077278344,14.47,27.86,329.08,12.56
2024-12-13 16:40,26.37928325989482,3.455714077278344,14.2,30.79,323.02,11.38
2024-12-13 16:50,26.37928325989482,3.455714077278344,14.39,29.32,316.9,12.55
2024-12-13 17:00,26.37928325989482,3.455714077278344,14.62,30.26,318.29,13.89
2024-12-13 18:00,26.606526520182232,351.24238061851605,14.67,31.3,317.75,16.5
2024-12-13 18:10,26.606526520182232,351.24238061851605,14.54,35.08,308.13,21.4
2024-12-13 18:20,26.606526520182232,351.24238061851605,14.56,34.53,312.25,20.08
2024-12-13 18:30,26.606526520182232,351.24238061851605,14.25,39.7,303.92,19.55
2024-12-13 18:40,26.606526520182232,351.24238061851605,14.16,37.47,307.85,16.02
2024-12-13 18:50,26.606526520182232,351.24238061851605,14.2,35.73,312.04,7.89
2024-12-13 19:00,26.606526520182232,351.24238061851605,14.21,37.71,310.39,17.14
2024-12-13 19:10,26.606526520182232,351.24238061851605,14.1,36.96,312.32,16.46
2024-12-13 19:20,26.606526520182232,351.24238061851605,14.09,38.4,307.73,17.05
2024-12-13 19:30,26.606526520182232,351.24238061851605,14.35,33.99,313.03,14.71
2024-12-13 20:00,25.027280731933953,349.5436367157222,14.31,34.06,311.03,14.19
2024-12-13 20:10,25.027280731933953,349.5436367157222,14.51,33.87,310.14,9.42
2024-12-13 20:20,25.027280731933953,349.5436367157222,14.72,32.32,311.8,9.5
2024-12-13 20:30,25.027280731933953,349.5436367157222,14.87,28.99,317.88,7.63
2024-12-13 20:40,25.027280731933953,349.5436367157222,14.92,30.53,312.13,8.66
2024-12-13 20:50,25.027280731933953,349.5436367157222,15.15,26.5,317.68,8.86
2024-12-13 21:00,25.027280731933953,349.5436367157222,15.18,29.6,313.69,8.15
2024-12-13 21:10,25.027280731933953,349.5436367157222,15.12,30.66,314.09,7.62
2024-12-13 21:20,25.027280731933953,349.5436367157222,15.12,29.64,312.56,5.45
2024-12-13 21:30,25.027280731933953,349.5436367157222,15.2,29.0,312.35,4.45
2024-12-13 21:40,25.027280731933953,349.5436367157222,15.3,27.59,314.74,5.3
2024-12-13 22:00,23.305894213699265,351.1237672620497,15.21,30.24,310.13,2.65
2024-12-13 22:10,23.305894213699265,351.1237672620497,15.41,25.24,321.12,357.35
2024-12-13 22:20,23.305894213699265,351.1237672620497,15.54,27.1,318.98,0.0
2024-12-13 22:30,23.305894213699265,351.1237672620497,15.32,31.48,306.15,4.44
2024-12-13 22:40,23.305894213699265,351.1237672620497,15.3,33.22,301.32,5.91
2024-12-13 22:50,23.305894213699265,351.1237672620497,15.26,32.69,301.6,9.44
2024-12-13 23:00,23.305894213699265,351.1237672620497,15.11,34.56,297.68,10.66
2024-12-13 23:10,23.305894213699265,351.1237672620497,15.1,35.13,295.59,12.06
,,,,,,
2024-12-14 00:00,23.003506614984907,351.3686853415,14.92,35.18,299.15,9.42
2024-12-14 00:10,23.003506614984907,351.3686853415,14.8,35.64,306.15,8.31
2024-12-14 00:20,23.003506614984907,351.3686853415,14.83,37.96,305.45,8.59
2024-12-14 00:30,23.003506614984907,351.3686853415,14.77,36.15,305.24,9.04
2024-12-14 00:40,23.003506614984907,351.3686853415,14.78,35.77,306.66,9.66
2024-12-14 00:50,23.003506614984907,351.3686853415,14.86,36.82,305.23,9.4
2024-12-14 01:00,23.003506614984907,351.3686853415,14.89,33.71,303.93,10.51
2024-12-14 01:10,23.003506614984907,351.3686853415,14.81,35.61,301.64,10.83
2024-12-14 01:20,23.003506614984907,351.3686853415,14.74,35.22,308.11,8.57
2024-12-14 01:30,23.003506614984907,351.3686853415,14.88,33.81,303.66,7.11
2024-12-14 01:40,23.003506614984907,351.3686853415,14.67,35.49,304.29,6.87
2024-12-14 02:10,23.181455513911573,351.61193169676835,14.56,30.15,323.95,7.76
2024-12-14 02:20,23.181455513911573,351.61193169676835,14.53,29.25,324.76,6.9
2024-12-14 02:30,23.181455513911573,351.61193169676835,14.59,25.4,343.08,6.72
2024-12-14 02:40,23.181455513911573,351.61193169676835,14.94,18.43,334.1,7.52
2024-12-14 02:50,23.181455513911573,351.61193169676835,14.82,29.34,313.91,6.85
2024-12-14 03:00,23.181455513911573,351.61193169676835,14.43,34.96,307.16,9.16
2024-12-14 03:10,23.181455513911573,351.61193169676835,14.33,33.81,309.08,8.25
2024-12-14 03:20,23.181455513911573,351.61193169676835,14.43,30.17,315.72,6.89
2024-12-14 03:30,23.181455513911573,351.61193169676835,14.29,29.52,313.21,4.66
2024-12-14 03:40,23.181455513911573,351.61193169676835,14.2,32.47,307.94,5.52
2024-12-14 04:00,22.95569412491309,334.624054504881,14.33,22.48,12.2,358.62
2024-12-14 04:10,22.95569412491309,334.624054504881,14.34,22.44,358.65,355.86
2024-12-14 04:20,22.95569412491309,334.624054504881,14.58,21.82,2.11,6.19
2024-12-14 04:30,22.95569412491309,334.624054504881,14.47,21.25,12.05,8.8
2024-12-14 04:40,22.95569412491309,334.624054504881,14.39,27.48,327.43,12.61
2024-12-14 04:50,22.95569412491309,334.624054504881,14.01,31.89,317.67,15.66
2024-12-14 05:00,22.95569412491309,334.624054504881,13.73,29.99,320.62,10.11
2024-12-14 05:10,22.95569412491309,334.624054504881,13.77,27.55,336.06,7.59
2024-12-14 05:20,22.95569412491309,334.624054504881,14.08,22.28,329.85,9.51
2024-12-14 05:30,22.95569412491309,334.624054504881,13.86,34.41,307.76,12.72
2024-12-14 05:40,22.95569412491309,334.624054504881,13.58,30.72,317.59,0.0
2024-12-14 06:00,21.51209070746109,330.7883352195288,13.64,31.62,314.33,357.25
2024-12-14 06:10,21.51209070746109,330.7883352195288,13.76,36.86,300.01,13.26
2024-12-14 06:20,21.51209070746109,330.7883352195288,13.68,35.81,301.33,11.49
2024-12-14 06:30,21.51209070746109,330.7883352195288,13.81,34.04,297.61,13.08
2024-12-14 06:40,21.51209070746109,330.7883352195288,13.83,33.55,301.75,8.66
2024-12-14 06:50,21.51209070746109,330.7883352195288,13.93,32.97,302.28,5.63
2024-12-14 07:00,21.51209070746109,330.7883352195288,13.92,30.86,304.22,4.35
2024-12-14 07:10,21.51209070746109,330.7883352195288,14.09,27.83,304.89,4.62
2024-12-14 07:20,21.51209070746109,330.7883352195288,14.17,26.91,308.66,4.62
2024-12-14 07:30,21.51209070746109,330.7883352195288,14.28,29.37,306.02,4.28
2024-12-14 08:00,20.340350362220015,327.2808943546245,14.65,24.07,299.76,3.99
2024-12-14 08:20,20.340350362220015,327.2808943546245,12.04,25.93,304.54,3.28
2024-12-14 08:30,20.340350362220015,327.2808943546245,11.77,21.72,305.99,1.89
2024-12-14 08:40,20.340350362220015,327.2808943546245,11.82,23.92,302.28,1.64
2024-12-14 08:50,20.340350362220015,327.2808943546245,11.85,23.25,299.77,3.28
2024-12-14 09:00,20.340350362220015,327.2808943546245,11.98,21.79,299.67,2.46
2024-12-14 09:10,20.340350362220015,327.2808943546245,12.07,21.51,307.69,1.89
2024-12-14 09:20,20.340350362220015,327.2808943546245,12.17,21.92,312.93,0.0
2024-12-14 09:30,20.340350362220015,327.2808943546245,12.29,20.63,315.45,357.95
2024-12-14 10:00,20.41655364955642,318.30756800706644,12.42,26.41,298.32,0.0
2024-12-14 10:10,20.41655364955642,318.30756800706644,12.3,28.38,300.69,4.08
2024-12-14 10:20,20.41655364955642,318.30756800706644,12.48,24.03,300.85,3.63
2024-12-14 10:30,20.41655364955642,318.30756800706644,12.7,23.32,297.3,4.59
2024-12-14 10:40,20.41655364955642,318.30756800706644,12.58,26.72,298.07,4.58
2024-12-14 10:50,20.41655364955642,318.30756800706644,12.43,29.89,303.97,0.0
2024-12-14 11:00,20.41655364955642,318.30756800706644,12.57,25.26,294.62,0.0
2024-12-14 11:10,20.41655364955642,318.30756800706644,12.59,24.51,313.43,345.62
2024-12-14 11:20,20.41655364955642,318.30756800706644,13.08,20.73,332.58,336.12
2024-12-14 11:30,20.41655364955642,318.30756800706644,13.37,17.09,336.05,335.18
2024-12-14 12:00,19.880427623051325,315.78569276306547,13.51,20.1,330.27,336.9
2024-12-14 12:20,19.880427623051325,315.78569276306547,11.89,18.44,349.42,335.95
2024-12-14 12:30,19.880427623051325,315.78569276306547,11.8,16.73,336.64,336.17
2024-12-14 12:40,19.880427623051325,315.78569276306547,11.64,19.97,324.92,337.7
2024-12-14 14:00,19.48463801592209,311.48005685720443,11.58,22.05,321.5,336.01
2024-12-14 14:10,19.48463801592209,311.48005685720443,11.45,19.78,325.76,334.36
2024-12-14 14:20,19.48463801592209,311.48005685720443,11.37,21.68,327.57,333.91
2024-12-14 14:30,19.48463801592209,311.48005685720443,11.42,20.52,330.02,333.47
2024-12-14 14:40,19.48463801592209,311.48005685720443,11.4,20.55,333.21,334.98
2024-12-14 14:50,19.48463801592209,311.48005685720443,11.4,20.82,331.35,333.48
2024-12-14 15:00,19.48463801592209,311.48005685720443,11.67,21.34,343.96,333.49
2024-12-14 15:10,19.48463801592209,311.48005685720443,11.71,18.43,357.37,332.45
2024-12-14 15:20,19.48463801592209,311.48005685720443,11.64,18.38,355.78,332.46
2024-12-14 15:30,19.48463801592209,311.48005685720443,11.59,18.68,339.76,334.42
2024-12-14 16:00,18.87604730194854,305.87033842686617,11.8,21.46,323.54,337.07
2024-12-14 16:10,18.87604730194854,305.87033842686617,11.7,21.9,330.18,335.38
2024-12-14 16:20,18.87604730194854,305.87033842686617,11.51,20.05,334.15,334.45
2024-12-14 16:30,18.87604730194854,305.87033842686617,11.5,19.72,340.25,333.1
2024-12-14 16:40,18.87604730194854,305.87033842686617,11.5,20.77,317.19,339.41
2024-12-14 18:00,19.792743536485755,300.49635743308716,10.85,17.69,331.15,334.73
2024-12-14 18:10,19.792743536485755,300.49635743308716,10.8,19.37,324.21,333.99
2024-12-14 18:20,19.792743536485755,300.49635743308716,10.56,19.06,323.55,334.29
2024-12-14 18:30,19.792743536485755,300.49635743308716,10.57,20.47,317.14,332.46
2024-12-14 18:40,19.792743536485755,300.49635743308716,10.89,19.11,326.31,332.24
2024-12-14 18:50,19.792743536485755,300.49635743308716,11.0,21.22,315.63,334.76
2024-12-14 19:00,19.792743536485755,300.49635743308716,11.26,19.98,318.72,334.77
2024-12-14 19:10,19.792743536485755,300.49635743308716,11.74,19.12,305.89,337.19
2024-12-14 19:20,19.792743536485755,300.49635743308716,11.8,20.44,309.93,337.19
2024-12-14 19:30,19.792743536485755,300.49635743308716,11.7,21.83,311.47,337.2
2024-12-14 19:40,19.792743536485755,300.49635743308716,11.69,21.41,311.95,336.32
2024-12-14 20:00,19.82020476682511,291.53428201504147,11.7,19.57,303.73,336.47
2024-12-14 20:10,19.82020476682511,291.53428201504147,11.63,21.22,309.45,335.68
2024-12-14 20:20,19.82020476682511,291.53428201504147,11.7,19.84,303.83,335.55
2024-12-14 20:30,19.82020476682511,291.53428201504147,11.7,15.73,295.83,341.45
2024-12-14 20:40,19.82020476682511,291.53428201504147,11.68,18.12,296.16,344.98
2024-12-14 20:50,19.82020476682511,291.53428201504147,11.59,15.68,290.82,343.21
2024-12-14 21:00,19.82020476682511,291.53428201504147,11.6,13.94,281.4,352.65
2024-12-14 21:10,19.82020476682511,291.53428201504147,11.78,10.15,238.63,355.64
2024-12-14 21:20,19.82020476682511,291.53428201504147,11.61,12.91,282.01,344.93
2024-12-14 21:30,19.82020476682511,291.53428201504147,11.63,12.78,281.89,345.0
2024-12-14 21:40,19.82020476682511,291.53428201504147,11.63,8.63,255.18,348.58
2024-12-14 22:00,18.48987903370225,292.27791253863097,11.72,6.72,221.79,341.81
2024-12-14 22:10,18.48987903370225,292.27791253863097,11.81,10.24,267.76,343.38
2024-12-14 22:20,18.48987903370225,292.27791253863097,11.87,12.47,279.9,343.26
2024-12-14 22:30,18.48987903370225,292.27791253863097,11.91,10.38,270.96,345.47
2024-12-14 22:40,18.48987903370225,292.27791253863097,12.0,7.07,228.71,347.03
2024-12-14 22:50,18.48987903370225,292.27791253863097,12.08,7.83,230.8,342.2
2024-12-14 23:00,18.48987903370225,292.27791253863097,12.14,16.4,295.93,333.69
,,,,,,
2024-12-15 00:00,18.04,305.02,12.01,18.45,298.86,342.66
2024-12-15 00:10,18.04,305.02,11.9,15.57,287.8,340.87
2024-12-15 00:20,18.04,305.02,12.01,17.84,296.61,340.38
2024-12-15 00:30,18.04,305.02,12.2,16.38,297.18,340.0
2024-12-15 00:40,18.04,305.02,12.1,19.91,301.67,340.39
2024-12-15 00:50,18.04,305.02,12.07,13.5,263.04,358.24
2024-12-15 01:00,18.04,305.02,11.89,10.85,244.63,3.28
2024-12-15 01:10,18.04,305.02,11.94,12.26,247.84,0.0
2024-12-15 01:20,18.04,305.02,11.93,18.9,334.69,325.33
2024-12-15 01:30,18.04,305.02,12.45,17.19,349.06,323.41
2024-12-15 01:40,18.04,305.02,12.46,16.53,333.52,325.58
2024-12-15 01:50,18.04,305.02,12.54,18.72,347.34,325.67
2024-12-15 02:00,16.848675766938445,306.5843333396991,12.7,18.37,340.64,322.04
2024-12-15 02:10,16.848675766938445,306.5843333396991,12.71,18.17,342.74,323.82
2024-12-15 02:20,16.848675766938445,306.5843333396991,12.8,18.48,357.17,320.36
2024-12-15 02:30,16.848675766938445,306.5843333396991,13.0,16.53,354.92,322.06
2024-12-15 02:40,16.848675766938445,306.5843333396991,13.08,16.06,3.28,321.62
2024-12-15 02:50,16.848675766938445,306.5843333396991,13.12,16.77,355.29,321.63
2024-12-15 03:00,16.848675766938445,306.5843333396991,13.18,17.72,3.37,321.83
2024-12-15 03:10,16.848675766938445,306.5843333396991,13.18,16.08,357.87,322.94
2024-12-15 03:20,16.848675766938445,306.5843333396991,12.41,15.9,357.64,323.07
2024-12-15 03:30,16.848675766938445,306.5843333396991,12.44,16.14,0.91,323.97
2024-12-15 03:40,16.848675766938445,306.5843333396991,12.4,16.75,354.23,323.52
2024-12-15 04:00,16.712115023655706,311.0668098993414,12.55,16.27,359.79,321.96
2024-12-15 04:10,16.712115023655706,311.0668098993414,12.55,17.62,3.3,319.31
2024-12-15 04:20,16.712115023655706,311.0668098993414,12.42,15.88,303.67,344.62
2024-12-15 04:30,16.712115023655706,311.0668098993414,12.3,16.82,332.24,326.33
2024-12-15 04:40,16.712115023655706,311.0668098993414,12.6,15.0,352.07,320.49
2024-12-15 06:00,16.62100462636885,312.87048593731276,13.7,14.71,5.43,319.37
2024-12-15 06:10,16.62100462636885,312.87048593731276,13.74,13.93,9.3,319.2
2024-12-15 06:20,16.62100462636885,312.87048593731276,13.68,14.22,354.97,322.18
2024-12-15 06:30,16.62100462636885,312.87048593731276,13.71,12.41,339.14,322.74
2024-12-15 06:40,16.62100462636885,312.87048593731276,13.69,11.2,338.9,321.97
2024-12-15 06:50,16.62100462636885,312.87048593731276,13.59,11.97,346.68,321.81
2024-12-15 07:00,16.62100462636885,312.87048593731276,13.51,13.1,338.61,318.68
2024-12-15 07:10,16.62100462636885,312.87048593731276,13.4,13.51,323.74,323.06
2024-12-15 07:20,16.62100462636885,312.87048593731276,13.24,13.57,337.45,323.18
2024-12-15 08:00,14.729607146809125,309.82816050109045,13.1,14.7,350.07,321.83
2024-12-15 08:10,14.729607146809125,309.82816050109045,13.04,14.41,343.62,320.7
2024-12-15 08:20,14.729607146809125,309.82816050109045,12.93,14.34,339.62,320.71
2024-12-15 08:30,14.729607146809125,309.82816050109045,12.82,16.26,326.45,320.71
2024-12-15 08:40,14.729607146809125,309.82816050109045,12.8,14.21,339.41,320.73
2024-12-15 08:50,14.729607146809125,309.82816050109045,12.76,14.01,334.5,323.26
2024-12-15 09:00,14.729607146809125,309.82816050109045,12.69,14.71,330.67,323.06
2024-12-15 09:10,14.729607146809125,309.82816050109045,12.67,12.07,330.93,323.07
2024-12-15 09:20,14.729607146809125,309.82816050109045,12.6,12.14,330.95,322.82
2024-12-15 09:30,14.729607146809125,309.82816050109045,12.5,12.23,334.23,322.46
2024-12-15 09:40,14.729607146809125,309.82816050109045,12.44,13.47,345.3,320.78
2024-12-15 10:00,13.609259946854166,323.7488020128189,12.3,13.08,344.03,320.8
2024-12-15 10:10,13.609259946854166,323.7488020128189,12.2,14.24,335.16,322.32
2024-12-15 10:20,13.609259946854166,323.7488020128189,12.18,13.52,335.56,322.01
2024-12-15 10:30,13.609259946854166,323.7488020128189,12.2,11.99,338.46,326.31
2024-12-15 10:40,13.609259946854166,323.7488020128189,12.12,13.01,327.12,331.5
2024-12-15 10:50,13.609259946854166,323.7488020128189,12.13,12.95,326.75,335.05
2024-12-15 11:00,13.609259946854166,323.7488020128189,12.03,14.53,311.13,339.3
2024-12-15 11:10,13.609259946854166,323.7488020128189,12.0,15.61,315.93,338.82
2024-12-15 11:20,13.609259946854166,323.7488020128189,11.93,14.25,328.98,332.24
2024-12-15 11:30,13.609259946854166,323.7488020128189,11.9,15.79,354.97,322.48
2024-12-15 11:40,13.609259946854166,323.7488020128189,11.99,17.16,17.87,320.9
2024-12-15 12:20,10.788628394946496,326.2354901865282,1.98,15.17,330.31,11.48
2024-12-15 12:30,10.788628394946496,326.2354901865282,0.95,15.37,351.02,22.1
2024-12-15 12:40,10.788628394946496,326.2354901865282,0.88,14.28,10.77,90.0
2024-12-15 12:50,10.788628394946496,326.2354901865282,1.33,5.93,21.81,112.31
2024-12-15 13:00,10.788628394946496,326.2354901865282,1.01,5.17,24.52,238.38
2024-12-15 13:10,10.788628394946496,326.2354901865282,0.32,10.21,20.95,0.0
2024-12-15 13:20,10.788628394946496,326.2354901865282,0.75,12.72,21.39,112.31
2024-12-15 14:00,8.57293650188334,326.917675904715,1.64,5.24,30.1,270.0
2024-12-15 14:10,8.57293650188334,326.917675904715,0.59,5.59,20.98,301.62
2024-12-15 14:20,8.57293650188334,326.917675904715,0.34,10.81,18.46,90.0
2024-12-15 14:30,8.57293650188334,326.917675904715,0.56,10.11,21.74,90.0
2024-12-15 14:40,8.57293650188334,326.917675904715,0.75,6.96,13.6,90.0
2024-12-15 14:50,8.57293650188334,326.917675904715,0.9,3.61,8.15,121.62
2024-12-15 15:00,8.57293650188334,326.917675904715,1.9,11.46,20.12,331.57
2024-12-15 15:10,8.57293650188334,326.917675904715,1.34,11.26,8.14,344.85
2024-12-15 15:20,8.57293650188334,326.917675904715,0.98,10.79,333.2,22.1
2024-12-15 15:30,8.57293650188334,326.917675904715,0.81,13.02,322.23,58.38
2024-12-15 15:40,8.57293650188334,326.917675904715,0.59,7.5,313.89,90.0
2024-12-15 16:00,6.9533586185143,323.8925487082481,2.12,9.03,299.12,39.08
2024-12-15 16:10,6.9533586185143,323.8925487082481,1.26,9.1,306.66,39.08
2024-12-15 16:20,6.9533586185143,323.8925487082481,0.52,11.97,328.47,39.08
2024-12-15 16:30,6.9533586185143,323.8925487082481,0.18,7.62,318.87,0.0
2024-12-15 16:40,6.9533586185143,323.8925487082481,0.2,4.83,292.75,180.0
2024-12-15 16:50,6.9533586185143,323.8925487082481,0.29,4.39,270.72,270.0
2024-12-15 17:00,6.9533586185143,323.8925487082481,1.81,5.22,275.37,67.68
2024-12-15 17:10,6.9533586185143,323.8925487082481,1.09,3.67,295.19,39.08
2024-12-15 17:20,6.9533586185143,323.8925487082481,0.67,8.57,315.02,0.0
2024-12-15 17:30,6.9533586185143,323.8925487082481,0.43,6.02,315.8,320.92
2024-12-15 18:10,6.549052458537775,305.79731460801975,0.81,3.31,297.67,0.0
2024-12-15 18:20,6.549052458537775,305.79731460801975,0.49,4.14,316.91,0.0
2024-12-15 18:30,6.549052458537775,305.79731460801975,0.46,8.76,316.31,270.0
2024-12-15 18:40,6.549052458537775,305.79731460801975,0.61,6.21,322.27,270.0
2024-12-15 18:50,6.549052458537775,305.79731460801975,0.76,3.58,292.03,219.08
2024-12-15 19:00,6.549052458537775,305.79731460801975,0.9,2.42,265.29,238.38
2024-12-15 20:00,5.144337302187648,306.7197919089725,15.94,5.28,55.83,329.0
2024-12-15 20:10,5.144337302187648,306.7197919089725,16.25,5.94,66.34,331.61
2024-12-15 20:20,5.144337302187648,306.7197919089725,16.16,2.93,45.82,332.48
2024-12-15 20:30,5.144337302187648,306.7197919089725,16.01,1.31,4.33,331.98
2024-12-15 20:50,5.144337302187648,306.7197919089725,12.38,11.49,21.87,289.17
2024-12-15 21:00,5.144337302187648,306.7197919089725,12.1,13.65,25.15,285.36
2024-12-15 21:10,5.144337302187648,306.7197919089725,12.15,16.78,31.3,280.61
2024-12-15 21:20,5.144337302187648,306.7197919089725,13.58,21.12,42.35,282.9
2024-12-15 21:30,5.144337302187648,306.7197919089725,14.55,20.12,41.72,283.89
2024-12-15 22:00,2.64451523673427,305.7579885987041,14.34,18.18,35.4,281.39
2024-12-15 22:10,2.64451523673427,305.7579885987041,14.19,21.99,46.95,282.84
2024-12-15 22:40,2.64451523673427,305.7579885987041,11.69,25.17,52.3,278.05
,,,,,,
2024-12-16 00:00,1.689012456708635,297.9806875752782,0.0,1.2,29.63,0.0
2024-12-16 00:10,1.689012456708635,297.9806875752782,0.0,1.16,24.37,0.0
2024-12-16 00:20,1.689012456708635,297.9806875752782,0.0,0.9,57.3,0.0
2024-12-16 00:30,1.689012456708635,297.9806875752782,0.0,0.98,48.52,0.0
2024-12-16 00:40,1.689012456708635,297.9806875752782,0.0,1.16,45.58,0.0
2024-12-16 00:50,1.689012456708635,297.9806875752782,0.0,1.1,278.46,0.0
2024-12-16 01:00,1.689012456708635,297.9806875752782,0.0,0.91,132.65,0.0
2024-12-16 01:10,1.689012456708635,297.9806875752782,0.0,1.67,117.23,0.0
2024-12-16 01:20,1.689012456708635,297.9806875752782,0.0,2.3,89.38,0.0
2024-12-16 02:00,1.4092683380157371,309.96409789308274,0.0,1.34,232.32,0.0
2024-12-16 02:10,1.4092683380157371,309.96409789308274,0.0,1.42,217.78,0.0
2024-12-16 02:20,1.4092683380157371,309.96409789308274,0.0,2.23,215.15,0.0
2024-12-16 02:30,1.4092683380157371,309.96409789308274,0.0,1.74,217.61,0.0
2024-12-16 02:40,1.4092683380157371,309.96409789308274,0.0,3.35,203.75,0.0
2024-12-16 02:50,1.4092683380157371,309.96409789308274,0.0,2.68,209.55,0.0
2024-12-16 03:00,1.4092683380157371,309.96409789308274,0.0,2.97,208.32,0.0
2024-12-16 03:10,1.4092683380157371,309.96409789308274,0.0,2.96,212.32,0.0
2024-12-16 03:20,1.4092683380157371,309.96409789308274,0.0,3.35,206.43,0.0
2024-12-16 03:30,1.4092683380157371,309.96409789308274,0.0,2.81,201.26,0.0
2024-12-16 03:40,1.4092683380157371,309.96409789308274,0.0,3.39,198.56,0.0
2024-12-16 04:00,2.0926115665983724,334.1728262510585,0.0,3.41,210.5,0.0
2024-12-16 04:10,2.0926115665983724,334.1728262510585,0.0,4.24,210.91,0.0
2024-12-16 04:20,2.0926115665983724,334.1728262510585,0.0,1.68,242.49,0.0
2024-12-16 04:30,2.0926115665983724,334.1728262510585,0.0,2.16,209.12,0.0
2024-12-16 04:40,2.0926115665983724,334.1728262510585,0.0,1.85,144.5,0.0
2024-12-16 04:50,2.0926115665983724,334.1728262510585,0.0,2.52,104.7,0.0
2024-12-16 05:00,2.0926115665983724,334.1728262510585,0.0,3.16,97.46,0.0
2024-12-16 05:10,2.0926115665983724,334.1728262510585,0.0,3.53,74.36,0.0
2024-12-16 05:20,2.0926115665983724,334.1728262510585,0.0,2.99,94.28,0.0
2024-12-16 06:00,6.682635489134819,334.3219326143419,0.0,4.11,121.99,0.0
2024-12-16 06:10,6.682635489134819,334.3219326143419,0.0,3.06,111.73,0.0
2024-12-16 06:20,6.682635489134819,334.3219326143419,0.0,4.62,121.54,0.0
2024-12-16 06:30,6.682635489134819,334.3219326143419,0.0,4.52,118.8,0.0
