sog,vessel_id,ship_heading,wind_speed,wind_direction,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel
15.55,1004,14.26,12.763631955960404,3.343914971605045,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.51,1004,15.86,12.763631955960404,3.343914971605045,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.53,1004,14.91,12.763631955960404,3.343914971605045,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.54,1004,16.01,12.763631955960404,3.343914971605045,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.41,1004,14.75,12.220151366311248,15.622821303755984,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.4,1004,16.67,12.220151366311248,15.622821303755984,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.45,1004,14.61,12.220151366311248,15.622821303755984,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.31,1004,16.29,12.220151366311248,15.622821303755984,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.34,1004,16,12.220151366311248,15.622821303755984,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.31,1004,14.89,12.220151366311248,15.622821303755984,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.27,1004,14.73,12.220151366311248,15.622821303755984,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.17,1004,12.86,12.220151366311248,15.622821303755984,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.26,1004,9.94,12.220151366311248,15.622821303755984,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.4,1004,15.39,12.220151366311248,15.622821303755984,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.48,1004,16.27,12.220151366311248,15.622821303755984,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.6,1004,14.88,12.220151366311248,15.622821303755984,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.67,1004,14.3,7.270335332821245,45.32496627567525,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.81,1004,15.57,7.270335332821245,45.32496627567525,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.9,1004,16.63,7.270335332821245,45.32496627567525,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.76,1004,15.37,7.270335332821245,45.32496627567525,14.83,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.73,1004,14.21,7.270335332821245,45.32496627567525,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.73,1004,15.18,7.270335332821245,45.32496627567525,14.83,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.78,1004,14.38,7.270335332821245,45.32496627567525,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.76,1004,13.85,7.270335332821245,45.32496627567525,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.9,1004,17.1,7.270335332821245,45.32496627567525,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.9,1004,12.82,7.270335332821245,45.32496627567525,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.98,1004,13.84,7.270335332821245,45.32496627567525,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.1,1004,14.26,7.270335332821245,45.32496627567525,14.825,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.27,1004,19.48,8.638443601333647,169.45875284392417,14.82,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.16,1004,19.02,8.638443601333647,169.45875284392417,14.83,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.23,1004,16.79,8.638443601333647,169.45875284392417,14.825,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.44,1004,16.06,8.638443601333647,169.45875284392417,14.835,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.48,1004,17.32,8.638443601333647,169.45875284392417,14.81,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.52,1004,17.31,8.638443601333647,169.45875284392417,14.795,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.55,1004,17.31,8.638443601333647,169.45875284392417,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.7,1004,16.33,8.638443601333647,169.45875284392417,14.825,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.86,1004,15.86,8.638443601333647,169.45875284392417,14.81,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.03,1004,15.67,8.638443601333647,169.45875284392417,14.825,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.04,1004,14.9,8.638443601333647,169.45875284392417,14.825,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.27,1004,15.9,8.638443601333647,169.45875284392417,14.835,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.31,1004,14.64,6.393695142985332,42.01785540913494,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.18,1004,15.3,6.393695142985332,42.01785540913494,14.83,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.19,1004,15.88,6.393695142985332,42.01785540913494,14.83,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.16,1004,15.65,6.393695142985332,42.01785540913494,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.99,1004,14.4,6.393695142985332,42.01785540913494,14.835,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.75,1004,14.88,6.393695142985332,42.01785540913494,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.63,1004,16.01,6.393695142985332,42.01785540913494,14.845,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.52,1004,16.72,6.393695142985332,42.01785540913494,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.6,1004,16,6.393695142985332,42.01785540913494,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.6,1004,17.13,6.393695142985332,42.01785540913494,14.84,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.79,1004,15.62,6.393695142985332,42.01785540913494,14.855,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.92,1004,15.62,6.393695142985332,42.01785540913494,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.89,1004,15.61,8.685424581364368,47.933041961779935,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.9,1004,16.61,8.685424581364368,47.933041961779935,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.8,1004,16.84,8.685424581364368,47.933041961779935,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.85,1004,16.25,8.685424581364368,47.933041961779935,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.05,1004,15.83,8.685424581364368,47.933041961779935,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.24,1004,15.83,8.685424581364368,47.933041961779935,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.4,1004,16.44,8.685424581364368,47.933041961779935,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.49,1004,16.44,8.685424581364368,47.933041961779935,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,16.43,8.685424581364368,47.933041961779935,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.69,1004,16.43,8.685424581364368,47.933041961779935,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.81,1004,16.06,8.685424581364368,47.933041961779935,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.75,1004,16.42,8.685424581364368,47.933041961779935,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,16.46,9.337611038881535,58.34483267711943,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,15.7,9.337611038881535,58.34483267711943,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.05,1004,15.7,9.337611038881535,58.34483267711943,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.99,1004,16.04,9.337611038881535,58.34483267711943,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.87,1004,16.04,9.337611038881535,58.34483267711943,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.79,1004,16.03,9.337611038881535,58.34483267711943,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.76,1004,16.03,9.337611038881535,58.34483267711943,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.7,1004,17.13,9.337611038881535,58.34483267711943,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.61,1004,18.08,9.337611038881535,58.34483267711943,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,17.12,9.337611038881535,58.34483267711943,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.4,1004,15.37,9.337611038881535,58.34483267711943,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.26,1004,15.17,9.337611038881535,58.34483267711943,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.72,1004,15.7,26.269660302385343,68.58200003787485,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.29,1004,15.89,26.269660302385343,68.58200003787485,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.1,1004,13.67,26.269660302385343,68.58200003787485,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.03,1004,14.5,26.269660302385343,68.58200003787485,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.79,1004,15.34,26.269660302385343,68.58200003787485,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.74,1004,15.34,26.269660302385343,68.58200003787485,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.82,1004,14.96,26.269660302385343,68.58200003787485,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.89,1004,17.95,26.269660302385343,68.58200003787485,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.09,1004,18.48,26.269660302385343,68.58200003787485,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.02,1004,15.56,26.269660302385343,68.58200003787485,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.69,1004,15.56,26.269660302385343,68.58200003787485,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.5,1004,15.32,26.269660302385343,68.58200003787485,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.32,1004,14.34,20.4359600060505,74.03489090413906,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.19,1004,15.7,20.4359600060505,74.03489090413906,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.15,1004,15.7,20.4359600060505,74.03489090413906,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.2,1004,18,20.4359600060505,74.03489090413906,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.19,1004,18.84,20.4359600060505,74.03489090413906,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.2,1004,19.51,20.4359600060505,74.03489090413906,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.03,1004,17.48,20.4359600060505,74.03489090413906,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.93,1004,14.7,20.4359600060505,74.03489090413906,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.08,1004,13.28,20.4359600060505,74.03489090413906,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.1,1004,14.44,20.4359600060505,74.03489090413906,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.1,1004,15.81,20.4359600060505,74.03489090413906,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.17,1004,16.43,20.4359600060505,74.03489090413906,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.27,1004,18.34,17.55584116985248,69.30956072776895,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.43,1004,17.01,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.4,1004,17,17.55584116985248,69.30956072776895,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.65,1004,15.79,17.55584116985248,69.30956072776895,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.64,1004,16.99,17.55584116985248,69.30956072776895,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.43,1004,17.43,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.23,1004,16.4,17.55584116985248,69.30956072776895,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.01,1004,15.64,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.95,1004,16.39,17.55584116985248,69.30956072776895,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15,1004,16.39,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.96,1004,14.65,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.06,1004,16.03,17.55584116985248,69.30956072776895,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.2,1004,17.91,16.25019624638532,65.86423451941764,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.3,1004,17.4,16.25019624638532,65.86423451941764,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.31,1004,15.61,16.25019624638532,65.86423451941764,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.31,1004,15.89,16.25019624638532,65.86423451941764,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.42,1004,15.89,16.25019624638532,65.86423451941764,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.53,1004,16.94,16.25019624638532,65.86423451941764,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.64,1004,14.52,16.25019624638532,65.86423451941764,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.96,1004,13.57,16.25019624638532,65.86423451941764,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.09,1004,14.05,16.25019624638532,65.86423451941764,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.18,1004,13.56,16.25019624638532,65.86423451941764,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.5,1004,16.42,16.25019624638532,65.86423451941764,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.5,1004,15.99,16.25019624638532,65.86423451941764,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.76,1004,16.55,14.046786697421089,69.8807354211236,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.25,1004,17.35,14.046786697421089,69.8807354211236,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,19.35,14.046786697421089,69.8807354211236,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.51,1004,18.91,14.046786697421089,69.8807354211236,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.48,1004,18.21,14.046786697421089,69.8807354211236,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.41,1004,17.72,14.046786697421089,69.8807354211236,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.23,1004,16.52,14.046786697421089,69.8807354211236,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.35,1004,16.87,14.046786697421089,69.8807354211236,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.54,1004,15.15,14.046786697421089,69.8807354211236,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.64,1004,12.26,14.046786697421089,69.8807354211236,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,13.82,14.046786697421089,69.8807354211236,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.22,1004,358.76,14.046786697421089,69.8807354211236,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.29,1004,18.16,13.59244889985867,68.32183650320202,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.1,1004,17.68,13.59244889985867,68.32183650320202,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.08,1004,19.29,13.59244889985867,68.32183650320202,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.14,1004,16.48,13.59244889985867,68.32183650320202,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.16,1004,17.67,13.59244889985867,68.32183650320202,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.97,1004,19.27,13.59244889985867,68.32183650320202,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.69,1004,16.85,13.59244889985867,68.32183650320202,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.6,1004,16.85,13.59244889985867,68.32183650320202,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.46,1004,16.73,13.59244889985867,68.32183650320202,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.26,1004,14.72,13.59244889985867,68.32183650320202,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.14,1004,13.46,13.59244889985867,68.32183650320202,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.4,1004,19.59,13.59244889985867,68.32183650320202,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.43,1004,19.69,11.654595486866404,63.83667798202335,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.54,1004,20.16,11.654595486866404,63.83667798202335,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.24,1004,17.84,11.654595486866404,63.83667798202335,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.3,1004,15.96,11.654595486866404,63.83667798202335,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.35,1004,15.96,11.654595486866404,63.83667798202335,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.4,1004,14.04,11.654595486866404,63.83667798202335,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.55,1004,16.8,11.654595486866404,63.83667798202335,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.83,1004,16.79,11.654595486866404,63.83667798202335,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.95,1004,18,11.654595486866404,63.83667798202335,14.885000000000002,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.83,1004,14.08,11.654595486866404,63.83667798202335,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.85,1004,11.34,11.654595486866404,63.83667798202335,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.15,1004,17.68,11.654595486866404,63.83667798202335,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.25,1004,18.73,7.959125272989399,61.19819774094465,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.15,1004,19.88,7.959125272989399,61.19819774094465,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.24,1004,21.49,7.959125272989399,61.19819774094465,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,28.12,7.959125272989399,61.19819774094465,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.6,1004,28.57,7.959125272989399,61.19819774094465,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.65,1004,29.66,7.959125272989399,61.19819774094465,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.73,1004,29.04,7.959125272989399,61.19819774094465,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.46,1004,29.03,7.959125272989399,61.19819774094465,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.25,1004,29.23,7.959125272989399,61.19819774094465,14.864999999999998,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.92,1004,29.88,7.959125272989399,61.19819774094465,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.76,1004,31.24,7.959125272989399,61.19819774094465,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.66,1004,32.04,7.959125272989399,61.19819774094465,14.864999999999998,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.54,1004,30.7,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.5,1004,32.03,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.76,1004,31.61,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.06,1004,30.52,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.32,1004,29.8,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.54,1004,15.58,3.214394758016137,100.1003080987963,14.864999999999998,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.71,1004,14.58,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.2,1004,14.75,3.214394758016137,100.1003080987963,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.58,1004,14.22,3.214394758016137,100.1003080987963,14.86,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.96,1004,13.62,3.214394758016137,100.1003080987963,14.87,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.7,1004,17.06,3.214394758016137,100.1003080987963,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.09,1004,16.58,3.214394758016137,100.1003080987963,14.85,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.9,1004,12.95,4.972421921199069,165.15611302952013,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.29,1004,13.61,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.46,1004,8.26,4.972421921199069,165.15611302952013,14.864999999999998,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,13.26,4.972421921199069,165.15611302952013,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.89,1004,14.53,4.972421921199069,165.15611302952013,14.865,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.01,1004,15.18,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,14.52,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.69,1004,13.21,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.26,1004,13.51,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.75,1004,13.38,4.972421921199069,165.15611302952013,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.46,1004,12.25,4.972421921199069,165.15611302952013,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.07,1004,14.49,4.972421921199069,165.15611302952013,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.98,1004,15.15,8.435228994381143,199.20322631624697,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,14.02,8.435228994381143,199.20322631624697,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.03,1004,14.33,8.435228994381143,199.20322631624697,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.95,1004,14.01,8.435228994381143,199.20322631624697,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.83,1004,15.46,8.435228994381143,199.20322631624697,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.86,1004,14.94,8.435228994381143,199.20322631624697,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,13.6,8.435228994381143,199.20322631624697,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,14.15,8.435228994381143,199.20322631624697,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.12,1004,15.04,8.435228994381143,199.20322631624697,14.875,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,16.2,8.435228994381143,199.20322631624697,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,13.98,8.435228994381143,199.20322631624697,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,12.57,8.435228994381143,199.20322631624697,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.07,1004,11.71,7.8294899900498915,192.9114527801646,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.94,1004,10.59,7.8294899900498915,192.9114527801646,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.11,1004,11.7,7.8294899900498915,192.9114527801646,14.88,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,14.59,7.8294899900498915,192.9114527801646,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,14.4,7.8294899900498915,192.9114527801646,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.33,1004,14.73,7.8294899900498915,192.9114527801646,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.49,1004,14.98,7.8294899900498915,192.9114527801646,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.59,1004,15.8,7.8294899900498915,192.9114527801646,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.65,1004,16.46,7.8294899900498915,192.9114527801646,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.6,1004,15.79,7.8294899900498915,192.9114527801646,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.82,1004,14.7,7.8294899900498915,192.9114527801646,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
