Unnamed: 0,IMO,VesselId,VesselObjectId,StartDateUTC,EndDateUTC,LogDurationMinutes,PortCallId,NoonLogId,ME1RunningHoursMinute,ME2RunningHoursMinute,SpeedOG,SpeedTW,CorrectedSpeed,IdealSpeed,SpeedDrop,ApparentSlip,ME1EffectivePower,ME2EffectivePower,ME1IdealLightRunPower,ME2IdealLightRunPower,MEShaftPowerActual,MEDeliveredPowerActual,AddedPowerWeather,CorrectedPowerDelivered,PwrDlvOnSpeed,PwrDlvOnRPM,IdlPwrDlvOnSpeed,PwrDlvrDevOnSpeed,IdlPwrDlvOnRPM,PwrDlvrDevOnRPM,ME1ActualRPM,ME2ActualRPM,CorrectedRPM,ISOCorrectedRPM,IdealRPM,RPMDeviation,ISOCorrectedFOC,ISOIdealFOC,MEFOCDeviation,MEFOCIdealPD,MEFOCDeviationOnPD,MEFOCIdealPDCor,MEFOCDeviationOnPDCor,MEActualSFOC,ISOCorrectedSFOC,ISOIdealSFOC,ISOSFOCDeviation,ME1MCR,ME2MCR,AutoLogValidityIndex,IsSpeedDropValid,IsApparentSlipValid,IsDeltaFOCMEValid,IsDeltaPDOnSpeedValid,IsDeltaPDOnRPMValid,IsDeltaNpropValid,IsDeltaSFOCMEValid,AddedFOCEngine,AddedFOCSpeedDrop,AddedFOCRPM,AddedFOCRateEngine,AddedFOCRateSpeedDrop,AddedFOCRateRPM,AddedEnergy,AddedFOCHPRolling,AddedFOCMERolling,BFScale,NormPowerDesign,IdealPowerDesign,CreatedOn,WindSpeedUsed,MeanDraft,WindSpeed,WindDirection,Heading,AirTemperature,AirPressure
1400,9967469,1032,1032,13-02-2025 09:30,13-02-2025 09:40,10,,,9.00,,16.30,16.29,16.29,16.32,0.20,6.90,12773.52,,,,12645.78,12519.32,4724.72,7794.60,7794.60,7794.60,7720.23,1.00,6622.83,17.70,57.00,,51.00,51.00,53.00,-4.70,0.22,0.20,10.00,0.31,5.70,0.20,66.70,174.58,164.36,157.05,4.70,49.10,,37.5,1,1,0,0,0,0,1,0.014,0.0056,0,2.2409,0.8941,0,11.156,0.8941,2.2409,7,18469.4,18293.2,26-05-2025 16:49,15.71,9.50,15.71,139.21,153.72,20.97,1013.30
1401,9967469,1032,1032,13-02-2025 09:40,13-02-2025 09:50,10,,,7.00,,16.43,16.42,16.42,16.29,-0.80,6.20,12782.30,,,,12654.48,12527.94,4771.67,7756.26,7756.26,7756.26,7924.90,-2.10,6595.28,17.60,57.00,,51.00,51.00,54.00,-5.70,0.17,0.16,6.80,0.24,5.70,0.15,67.60,174.56,164.34,157.05,4.60,49.10,,37.5,1,1,0,0,0,0,1,0.0109,,0,2.2363,,0,,,2.2363,7,17904,18293.2,26-05-2025 16:49,15.71,9.50,15.71,139.21,153.57,20.97,1013.30
1402,9967469,1032,1032,13-02-2025 09:50,13-02-2025 10:00,10,,,10.00,,16.31,16.30,16.30,16.31,0.10,6.80,12754.21,,,,12626.67,12500.40,4708.69,7791.71,7791.71,7791.71,7739.00,0.70,6625.76,17.60,57.00,,51.00,51.00,53.00,-4.80,0.24,0.22,9.40,0.35,5.50,0.22,66.30,174.37,164.16,157.05,4.50,49.00,,37.5,1,1,0,0,0,0,1,0.0151,0.0056,0,2.1753,0.8056,0,8.7846,0.8056,2.1753,7,18417.8,18293.2,26-05-2025 16:49,15.71,9.50,15.71,139.21,153.18,20.97,1013.30
1403,9967469,1032,1032,13-02-2025 10:00,13-02-2025 10:10,10,,,7.00,,16.18,16.22,16.22,16.50,1.70,7.60,12729.58,,,,12602.28,12476.26,4390.87,8085.38,8085.38,8085.38,7614.69,6.20,6874.50,17.60,57.00,,51.00,51.00,53.00,-3.20,0.17,0.15,14.90,0.24,5.60,0.16,60.30,174.48,164.26,157.05,4.60,48.90,,37.5,1,1,0,0,0,0,1,0.0107,0.0118,0,2.2014,2.4303,0,54.9147,2.4303,2.2014,7,19424,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,153.58,20.86,1013.11
1404,9967469,1032,1032,13-02-2025 10:10,13-02-2025 10:20,10,,,7.00,,15.95,15.99,15.99,16.56,3.40,8.80,12803.96,,,,12675.92,12549.16,4371.57,8177.59,8177.59,8177.59,7261.38,12.60,6885.58,18.80,57.00,,52.00,52.00,52.00,-1.70,0.18,0.14,21.90,0.24,5.90,0.16,59.90,174.90,164.65,157.05,4.80,49.20,,37.5,1,1,0,0,0,0,1,0.0114,0.0203,0,2.3375,4.1751,0,106.8918,4.1751,2.3375,7,20601.4,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,154.95,20.86,1013.11
1405,9967469,1032,1032,13-02-2025 10:20,13-02-2025 10:30,10,,,9.00,,15.98,16.02,16.02,16.58,3.40,8.70,12797.90,,,,12669.92,12543.22,4324.54,8218.69,8218.69,8218.69,7310.38,12.40,6934.11,18.50,57.00,,52.00,52.00,53.00,-1.70,0.23,0.19,21.10,0.31,5.50,0.21,58.50,174.28,164.08,157.05,4.50,49.20,,37.5,1,1,0,0,0,0,1,0.0135,0.0258,0,2.1594,4.1333,0,136.2457,4.1333,2.1594,7,20566.1,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,153.75,20.86,1013.11
1406,9967469,1032,1032,13-02-2025 10:30,13-02-2025 10:40,10,,,8.00,,16.08,16.12,16.12,16.51,2.30,8.10,12649.69,,,,12523.19,12397.96,4300.11,8097.85,8097.85,8097.85,7465.33,8.50,6914.45,17.10,57.00,,52.00,52.00,53.00,-2.40,0.20,0.17,17.30,0.28,5.70,0.18,59.20,174.57,164.35,157.06,4.60,48.60,,37.5,1,1,0,0,0,0,1,0.0123,0.017,0,2.2143,3.0549,0,84.3356,3.0549,2.2143,7,19843.2,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,152.57,20.86,1013.11
1407,9967469,1032,1032,13-02-2025 10:40,13-02-2025 10:50,10,,,10.00,,16.13,16.17,16.17,16.49,1.90,7.80,12608.80,,,,12482.71,12357.88,4282.13,8075.76,8075.76,8075.76,7543.90,7.10,6898.07,17.10,57.00,,52.00,52.00,53.00,-2.80,0.25,0.21,15.70,0.34,5.60,0.23,59.00,174.45,164.24,157.07,4.60,48.50,,37.5,1,1,0,0,0,0,1,0.0151,0.0185,0,2.171,2.6598,0,88.6426,2.6598,2.171,7,19582.9,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,151.91,20.86,1013.11
1408,9967469,1032,1032,13-02-2025 10:50,13-02-2025 11:00,10,,,7.00,,15.97,16.01,16.01,16.50,2.90,8.50,12624.15,,,,12497.91,12372.93,4291.15,8081.78,8081.78,8081.78,7297.45,10.70,6860.81,17.80,57.00,,51.00,51.00,52.00,-2.00,0.17,0.15,19.90,0.24,5.80,0.16,59.40,174.81,164.58,157.06,4.80,48.50,,37.5,1,1,0,0,0,0,1,0.0111,0.0177,0,2.2767,3.6502,0,91.5055,3.6502,2.2767,7,20259.4,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,153.17,20.86,1013.11
1409,9967469,1032,1032,13-02-2025 11:00,13-02-2025 11:10,10,,,6.00,,15.99,16.03,16.03,16.53,3.10,8.80,12779.28,,,,12651.49,12524.98,4388.16,8136.82,8136.82,8136.82,7321.03,11.10,6920.71,17.60,57.00,,52.00,52.00,53.00,-1.80,0.15,0.12,19.50,0.21,5.30,0.14,59.50,173.98,163.80,157.05,4.30,49.10,,37.5,1,1,0,0,0,0,1,0.0086,0.0157,0,2.07,3.7684,0,81.5786,3.7684,2.07,7,20331.6,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,154.98,20.86,1013.11
1410,9967469,1032,1032,13-02-2025 11:10,13-02-2025 11:20,10,,,7.00,,16.04,16.08,16.08,16.47,2.40,8.30,12719.93,,,,12592.73,12466.80,4434.97,8031.83,8031.83,8031.83,7394.09,8.60,6823.48,17.70,57.00,,51.00,51.00,53.00,-2.50,0.17,0.15,17.70,0.24,5.70,0.16,61.40,174.68,164.45,157.05,4.70,48.90,,37.5,1,1,0,0,0,0,1,0.011,0.015,0,2.2568,3.0843,0,74.4034,3.0843,2.2568,7,19871,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,155.58,20.86,1013.11
1411,9967469,1032,1032,13-02-2025 11:20,13-02-2025 11:30,10,,,6.00,,16.11,16.15,16.15,16.40,1.60,7.90,12616.94,,,,12490.77,12365.86,4434.30,7931.56,7931.56,7931.56,7502.37,5.70,6784.32,16.90,57.00,,51.00,51.00,53.00,-3.20,0.15,0.13,14.40,0.21,5.50,0.13,61.70,174.33,164.13,157.06,4.50,48.50,,37.5,1,1,0,0,0,0,1,0.0089,0.0094,0,2.1387,2.2592,0,42.9189,2.2592,2.1387,7,19339.7,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,154.99,20.86,1013.11
1412,9967469,1032,1032,13-02-2025 11:30,13-02-2025 11:40,10,,,8.00,,16.18,16.22,16.22,16.39,1.10,7.60,12664.20,,,,12537.56,12412.18,4496.98,7915.21,7915.21,7915.21,7606.80,4.10,6764.06,17.00,57.00,,51.00,51.00,53.00,-3.70,0.19,0.17,13.10,0.28,5.70,0.18,63.00,174.71,164.48,157.06,4.70,48.70,,37.5,1,1,0,0,0,0,1,0.0125,0.01,0,2.2552,1.7981,0,41.1211,1.7981,2.2552,7,19034.9,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,155.76,20.86,1013.11
1413,9967469,1032,1032,13-02-2025 11:40,13-02-2025 11:50,10,,,10.00,,16.06,16.09,16.09,16.42,2.00,8.10,12679.37,,,,12552.58,12427.05,4471.67,7955.38,7955.38,7955.38,7421.99,7.20,6765.05,17.60,57.00,,51.00,51.00,53.00,-2.90,0.24,0.21,16.20,0.35,5.70,0.22,62.30,174.62,164.40,157.06,4.70,48.70,,37.5,1,1,0,0,0,0,1,0.0155,0.0186,0,2.2342,2.6745,0,88.8992,2.6745,2.2342,7,19607.9,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,156.23,20.86,1013.11
1414,9967469,1032,1032,13-02-2025 11:50,13-02-2025 12:00,10,,,7.00,,16.00,16.04,16.04,16.42,2.40,8.50,12609.11,,,,12483.02,12358.19,4393.36,7964.83,7964.83,7964.83,7335.92,8.60,6810.14,17.00,57.00,,51.00,51.00,53.00,-2.40,0.17,0.15,17.10,0.24,5.40,0.16,60.80,174.20,164.01,157.07,4.40,48.50,,37.5,1,1,0,0,0,0,1,0.0102,0.0148,0,2.1003,3.035,0,73.3721,3.035,2.1003,7,19861.5,18293.2,26-05-2025 16:49,15.02,9.50,15.02,144.63,155.01,20.86,1013.11
1415,9967469,1032,1032,13-02-2025 14:00,13-02-2025 14:10,10,,,8.00,,16.26,16.46,16.46,16.17,-1.80,7.10,12654.72,,,,12528.17,12402.89,4837.29,7565.60,7565.60,7565.60,7986.24,-5.30,6461.62,17.10,57.00,,51.00,51.00,54.00,-6.50,0.19,0.18,3.20,0.28,5.40,0.17,69.50,174.12,163.90,157.06,4.40,48.60,,37.5,1,1,0,0,0,0,1,0.0115,,0,2.0762,,0,,,2.0762,7,17329.7,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,154.43,20.62,1012.23
1416,9967469,1032,1032,13-02-2025 14:10,13-02-2025 14:20,10,,,9.00,,16.21,16.41,16.41,16.20,-1.30,7.30,12709.53,,,,12582.43,12456.61,4844.73,7611.88,7611.88,7611.88,7916.59,-3.80,6460.38,17.80,57.00,,51.00,51.00,54.00,-6.20,0.21,0.20,5.00,0.31,5.60,0.19,69.60,174.51,164.26,157.05,4.60,48.90,,37.5,1,1,0,0,0,0,1,0.0137,,0,2.1991,,0,,,2.1991,7,17589.1,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.74,20.62,1012.23
1417,9967469,1032,1032,13-02-2025 14:20,13-02-2025 14:30,10,,,10.00,,16.15,16.35,16.35,16.23,-0.70,7.60,12734.23,,,,12606.89,12480.82,4814.27,7666.55,7666.55,7666.55,7820.13,-2.00,6478.38,18.30,57.00,,51.00,51.00,54.00,-5.80,0.24,0.22,7.00,0.35,5.70,0.22,68.80,174.56,164.30,157.05,4.60,48.90,,37.5,1,1,0,0,0,0,1,0.0154,0.0001,0,2.2152,0.0172,0,,0.0172,2.2152,7,17933.9,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.89,20.62,1012.23
1418,9967469,1032,1032,13-02-2025 14:30,13-02-2025 14:40,10,,,7.00,,16.13,16.34,16.34,16.26,-0.50,7.70,12792.57,,,,12664.64,12537.99,4828.52,7709.47,7709.47,7709.47,7796.73,-1.10,6483.77,18.90,57.00,,51.00,51.00,54.00,-5.70,0.17,0.15,8.20,0.24,5.90,0.15,69.00,174.93,164.65,157.05,4.80,49.20,,37.5,1,1,0,0,0,0,1,0.0113,0.0014,0,2.3344,0.2843,0,,0.2843,2.3344,7,18088.5,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.31,20.62,1012.23
1419,9967469,1032,1032,13-02-2025 14:40,13-02-2025 14:50,10,,,10.00,,16.18,16.38,16.38,16.41,0.20,7.50,13002.22,,,,12872.20,12743.48,4800.99,7942.48,7942.48,7942.48,7858.57,1.10,6590.10,20.50,57.00,,51.00,51.00,54.00,-5.40,0.25,0.22,10.30,0.35,5.80,0.22,66.80,174.76,164.50,157.04,4.70,50.00,,37.5,1,1,0,0,0,0,1,0.0162,0.0067,0,2.3264,0.9595,0,13.9863,0.9595,2.3264,7,18488.6,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,154.52,20.62,1012.23
1420,9967469,1032,1032,13-02-2025 14:50,13-02-2025 15:00,10,,,8.00,,15.99,16.18,16.18,16.47,1.70,8.50,12994.74,,,,12864.79,12736.14,4699.12,8037.03,8037.03,8037.03,7555.48,6.40,6638.55,21.10,57.00,,51.00,51.00,53.00,-4.00,0.20,0.17,15.80,0.28,5.90,0.18,65.00,174.92,164.64,157.04,4.80,49.90,,37.5,1,1,0,0,0,0,1,0.0132,0.0139,0,2.3702,2.5069,0,64.2065,2.5069,2.3702,7,19459.1,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,155.12,20.62,1012.23
1421,9967469,1032,1032,13-02-2025 15:00,13-02-2025 15:10,10,,,8.00,,15.93,16.13,16.13,16.53,2.40,8.90,13123.77,,,,12992.53,12862.60,4729.41,8133.19,8133.19,8133.19,7481.95,8.70,6672.05,21.90,57.00,,51.00,51.00,53.00,-3.60,0.20,0.17,18.40,0.29,6.00,0.18,64.90,175.06,164.77,157.04,4.90,50.40,,37.5,1,1,0,0,0,0,1,0.0135,0.0177,0,2.4337,3.177,0,86.8326,3.177,2.4337,7,19885.5,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.77,20.62,1012.23
1422,9967469,1032,1032,13-02-2025 15:10,13-02-2025 15:20,10,,,9.00,,15.96,16.17,16.17,16.51,2.10,8.80,13119.64,,,,12988.44,12858.56,4760.12,8098.43,8098.43,8098.43,7534.21,7.50,6653.93,21.70,57.00,,51.00,51.00,53.00,-3.90,0.22,0.19,16.70,0.32,5.70,0.21,65.10,174.66,164.40,157.04,4.70,50.40,,37.5,1,1,0,0,0,0,1,0.0145,0.0177,0,2.3163,2.8314,0,84.6331,2.8314,2.3163,7,19663.2,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.28,20.62,1012.23
1423,9967469,1032,1032,13-02-2025 15:20,13-02-2025 15:30,10,,,7.00,,15.94,16.15,16.15,16.63,2.90,9.00,13290.87,,,,13157.96,13026.38,4740.34,8286.04,8286.04,8286.04,7499.56,10.50,6751.76,22.70,57.00,,51.00,51.00,53.00,-3.30,0.18,0.15,20.20,0.25,6.00,0.16,64.10,175.08,164.79,157.05,4.90,51.10,,37.5,1,1,0,0,0,0,1,0.012,0.018,0,2.4712,3.71,0,91.7551,3.71,2.4712,7,20211.6,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,153.59,20.62,1012.23
1424,9967469,1032,1032,13-02-2025 15:30,13-02-2025 15:40,10,,,8.00,,15.93,16.15,16.15,16.56,2.40,9.10,13239.33,,,,13106.94,12975.87,4802.32,8173.55,8173.55,8173.55,7508.99,8.90,6675.40,22.40,57.00,,51.00,51.00,53.00,-3.70,0.20,0.17,18.50,0.29,6.00,0.18,65.50,175.02,164.74,157.04,4.90,50.90,,37.5,1,1,0,0,0,0,1,0.0136,0.018,0,2.4449,3.2323,0,88.6079,3.2323,2.4449,7,19912.2,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,151.72,20.62,1012.23
1425,9967469,1032,1032,13-02-2025 15:40,13-02-2025 15:50,10,,,8.00,,15.83,16.05,16.05,16.60,3.30,9.60,13264.58,,,,13131.93,13000.61,4761.12,8239.49,8239.49,8239.49,7357.54,12.00,6706.38,22.90,57.00,,51.00,51.00,53.00,-2.90,0.20,0.17,21.80,0.29,6.00,0.19,64.70,175.10,164.81,157.04,4.90,51.00,,37.5,1,1,0,0,0,0,1,0.0137,0.0227,0,2.4724,4.0815,0,117.5929,4.0815,2.4724,7,20486,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,151.72,20.62,1012.23
1426,9967469,1032,1032,13-02-2025 15:50,13-02-2025 16:00,10,,,8.00,,15.97,16.19,16.19,16.49,1.80,8.80,13136.59,,,,13005.22,12875.17,4805.81,8069.36,8069.36,8069.36,7565.03,6.70,6632.62,21.70,57.00,,51.00,51.00,53.00,-4.10,0.20,0.17,16.30,0.29,6.00,0.18,66.30,175.05,164.77,157.04,4.90,50.50,,37.5,1,1,0,0,0,0,1,0.0135,0.0145,0,2.4356,2.6057,0,67.2444,2.6057,2.4356,7,19512.8,18293.2,26-05-2025 16:50,14.55,9.50,14.55,167.42,152.11,20.62,1012.23
1427,9967469,1032,1032,13-02-2025 16:00,13-02-2025 16:10,10,,,9.00,,15.84,16.30,16.30,16.68,2.30,9.40,13259.33,,,,13126.74,12995.47,4622.07,8373.40,8373.40,8373.40,7741.55,8.20,6745.85,24.10,57.00,,51.00,51.00,53.00,-4.30,0.23,0.20,17.90,0.33,6.10,0.21,62.30,175.29,164.99,157.04,5.10,51.00,,37.5,1,1,0,0,0,0,1,0.0158,0.0194,0,2.5297,3.1076,0,94.777,3.1076,2.5297,8,19786.3,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.08,20.81,1012.62
1428,9967469,1032,1032,13-02-2025 16:10,13-02-2025 16:20,10,,,7.00,,15.87,16.33,16.33,16.72,2.40,9.40,13311.07,,,,13177.96,13046.18,4604.89,8441.29,8441.29,8441.29,7778.00,8.50,6816.18,23.80,57.00,,51.00,51.00,54.00,-4.10,0.18,0.15,17.70,0.25,5.80,0.17,61.10,174.74,164.48,157.05,4.70,51.20,,37.5,1,1,0,0,0,0,1,0.0115,0.0157,0,2.3735,3.2237,0,77.384,3.2237,2.3735,8,19853.2,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.62,20.81,1012.62
1429,9967469,1032,1032,13-02-2025 16:20,13-02-2025 16:30,10,,,9.00,,15.99,16.46,16.46,16.67,1.30,8.60,13318.05,,,,13184.87,13053.02,4696.27,8356.75,8356.75,8356.75,7983.00,4.70,6724.00,24.30,57.00,,51.00,51.00,54.00,-5.30,0.23,0.20,14.00,0.33,5.90,0.21,63.00,174.97,164.69,157.05,4.90,51.20,,37.5,1,1,0,0,0,0,1,0.0153,0.0131,0,2.4437,2.1036,0,56.0629,2.1036,2.4437,8,19149.7,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,152.79,20.81,1012.62
1430,9967469,1032,1032,13-02-2025 16:30,13-02-2025 16:40,10,,,9.00,,15.86,16.31,16.31,16.69,2.30,9.40,13238.13,,,,13105.75,12974.69,4581.29,8393.40,8393.40,8393.40,7755.47,8.20,6804.13,23.40,57.00,,51.00,51.00,54.00,-4.10,0.23,0.20,17.50,0.32,5.90,0.21,61.30,174.92,164.65,157.04,4.80,50.90,,37.5,1,1,0,0,0,0,1,0.0151,0.0195,0,2.4155,3.1242,0,95.6906,3.1242,2.4155,8,19798,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.98,20.81,1012.62
1431,9967469,1032,1032,13-02-2025 16:40,13-02-2025 16:50,10,,,10.00,,15.67,16.11,16.11,16.76,3.90,10.40,13246.88,,,,13114.41,12983.27,4475.99,8507.28,8507.28,8507.28,7452.15,14.20,6855.07,24.10,57.00,,51.00,51.00,53.00,-2.60,0.26,0.21,23.30,0.36,5.80,0.24,59.20,174.74,164.48,157.04,4.70,50.90,,37.5,1,1,0,0,0,0,1,0.0164,0.0329,0,2.3634,4.7422,0,175.8546,4.7422,2.3634,8,20883.3,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,154.56,20.81,1012.62
1432,9967469,1032,1032,13-02-2025 16:50,13-02-2025 17:00,10,,,10.00,,15.60,16.06,16.06,16.80,4.40,10.80,13355.38,,,,13221.83,13089.61,4514.53,8575.09,8575.09,8575.09,7368.96,16.40,6847.06,25.20,57.00,,51.00,51.00,53.00,-2.30,0.26,0.21,26.00,0.36,6.00,0.24,59.60,175.12,164.84,157.05,5.00,51.30,,37.5,1,1,0,0,0,0,1,0.0173,0.0371,0,2.4968,5.3407,0,201.0217,5.3407,2.4968,8,21287.4,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.35,20.81,1012.62
1433,9967469,1032,1032,13-02-2025 17:00,13-02-2025 17:10,10,,,8.00,,15.65,16.11,16.11,16.81,4.20,10.70,13405.12,,,,13271.07,13138.36,4545.89,8592.46,8592.46,8592.46,7448.77,15.40,6882.31,24.80,57.00,,52.00,52.00,53.00,-2.50,0.21,0.17,24.70,0.29,5.80,0.19,59.60,174.80,164.53,157.05,4.80,51.50,,37.5,1,1,0,0,0,0,1,0.0134,0.0283,0,2.4067,5.095,0,152.4927,5.095,2.4067,8,21102,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.12,20.81,1012.62
1434,9967469,1032,1032,13-02-2025 17:10,13-02-2025 17:20,10,,,8.00,,15.59,16.05,16.05,16.75,4.20,10.80,13256.45,,,,13123.89,12992.65,4510.14,8482.52,8482.52,8482.52,7353.73,15.30,6813.85,24.50,57.00,,51.00,51.00,53.00,-2.40,0.21,0.17,25.10,0.29,6.10,0.19,60.20,175.24,164.94,157.04,5.00,51.00,,37.5,1,1,0,0,0,0,1,0.014,0.028,0,2.5125,5.0394,0,150.505,5.0394,2.5125,8,21101.2,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.36,20.81,1012.62
1435,9967469,1032,1032,13-02-2025 17:20,13-02-2025 17:30,10,,,8.00,,15.46,15.91,15.91,16.87,5.70,11.60,13361.40,,,,13227.79,13095.51,4404.81,8690.71,8690.71,8690.71,7141.13,21.70,6926.14,25.50,57.00,,52.00,52.00,52.00,-1.00,0.21,0.16,31.20,0.29,5.90,0.20,57.50,174.93,164.65,157.05,4.80,51.40,,37.5,1,1,0,0,0,0,1,0.0136,0.0371,0,2.4393,6.6756,0,206.6102,6.6756,2.4393,8,22262.7,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,154.40,20.81,1012.62
1436,9967469,1032,1032,13-02-2025 17:30,13-02-2025 17:40,10,,,7.00,,15.51,15.97,15.97,16.95,5.80,11.30,13570.51,,,,13434.80,13300.45,4478.72,8821.73,8821.73,8821.73,7233.98,21.90,6939.99,27.10,57.00,,52.00,52.00,52.00,-1.30,0.19,0.14,32.00,0.26,6.20,0.17,58.20,175.46,165.17,157.06,5.20,52.20,,37.5,1,1,0,0,0,0,1,0.0128,0.0332,0,2.6408,6.8346,0,185.2376,6.8346,2.6408,8,22308.3,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.37,20.81,1012.62
1437,9967469,1032,1032,13-02-2025 17:40,13-02-2025 17:50,10,,,7.00,,15.64,16.10,16.10,16.85,4.50,10.60,13464.85,,,,13330.20,13196.90,4540.45,8656.45,8656.45,8656.45,7433.06,16.50,6858.72,26.20,57.00,,51.00,51.00,53.00,-2.50,0.19,0.15,26.50,0.26,6.20,0.17,59.80,175.49,165.20,157.05,5.20,51.80,,37.5,1,1,0,0,0,0,1,0.0128,0.0263,0,2.6342,5.4082,0,142.7288,5.4082,2.6342,8,21304.1,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.15,20.81,1012.62
1438,9967469,1032,1032,13-02-2025 17:50,13-02-2025 18:00,10,,,10.00,,15.81,16.27,16.27,16.72,2.70,9.70,13295.42,,,,13162.47,13030.85,4593.92,8436.92,8436.92,8436.92,7689.05,9.70,6796.55,24.10,57.00,,51.00,51.00,53.00,-3.90,0.26,0.22,19.10,0.36,5.90,0.24,61.20,174.95,164.70,157.05,4.90,51.10,,37.5,1,1,0,0,0,0,1,0.017,0.0246,0,2.443,3.5442,0,124.6457,3.5442,2.443,8,20072.5,18293.2,26-05-2025 16:50,17.2,9.50,17.20,161.56,153.39,20.81,1012.62
1439,9967469,1032,1032,13-02-2025 18:00,13-02-2025 18:10,10,,,9.00,,15.67,15.85,15.85,16.79,5.60,10.30,13329.31,,,,13196.02,13064.06,4507.81,8556.25,8556.25,8556.25,7061.51,21.20,6876.09,24.40,57.00,,51.00,51.00,52.00,-0.90,0.24,0.18,31.20,0.33,6.10,0.22,59.80,175.31,165.04,157.05,5.10,51.20,,37.5,1,1,0,0,0,0,1,0.016,0.0404,0,2.5575,6.4599,0,224.212,6.4599,2.5575,8,22165.4,18293.2,26-05-2025 16:50,17.84,9.50,17.84,151.71,154.03,20.71,1014.47
1440,9967469,1032,1032,13-02-2025 18:10,13-02-2025 18:20,10,,,8.00,,15.62,15.80,15.80,16.87,6.30,10.80,13411.52,,,,13277.40,13144.63,4466.79,8677.84,8677.84,8677.84,6990.66,24.10,6974.95,24.40,57.00,,52.00,52.00,52.00,-0.10,0.21,0.16,33.90,0.29,6.00,0.20,58.40,175.06,164.81,157.05,4.90,51.50,,37.5,1,1,0,0,0,0,1,0.0139,0.04,0,2.499,7.2072,0,224.9574,7.2072,2.499,8,22708.3,18293.2,26-05-2025 16:50,17.84,9.50,17.84,151.71,153.70,20.71,1014.47
1441,9967469,1032,1032,13-02-2025 18:20,13-02-2025 18:30,10,,,7.00,,15.62,15.81,15.81,16.85,6.20,10.70,13332.62,,,,13199.29,13067.30,4409.87,8657.43,8657.43,8657.43,6995.89,23.80,6969.41,24.20,57.00,,52.00,52.00,52.00,-0.10,0.19,0.14,33.30,0.25,5.90,0.17,57.70,174.90,164.66,157.05,4.80,51.20,,37.5,1,1,0,0,0,0,1,0.0118,0.0345,0,2.4345,7.102,0,193.8463,7.102,2.4345,8,22637.9,18293.2,26-05-2025 16:50,17.84,9.50,17.84,151.71,152.87,20.71,1014.47
1442,9967469,1032,1032,13-02-2025 18:30,13-02-2025 18:40,10,,,8.00,,15.67,15.86,15.86,16.81,5.70,10.40,13298.76,,,,13165.77,13034.11,4449.97,8584.15,8584.15,8584.15,7066.92,21.50,6917.66,24.10,57.00,,52.00,52.00,52.00,-0.70,0.21,0.16,31.20,0.29,6.00,0.19,58.70,175.05,164.80,157.05,4.90,51.10,,37.5,1,1,0,0,0,0,1,0.0137,0.0363,0,2.4749,6.5399,0,202.2967,6.5399,2.4749,8,22220.7,18293.2,26-05-2025 16:50,17.84,9.50,17.84,151.71,153.18,20.71,1014.47
