Unnamed: 0,IMO,VesselId,VesselObjectId,StartDateUTC,EndDateUTC,LogDurationMinutes,PortCallId,NoonLogId,ME1RunningHoursMinute,ME2RunningHoursMinute,SpeedOG,SpeedTW,CorrectedSpeed,IdealSpeed,SpeedDrop,ApparentSlip,ME1EffectivePower,ME2EffectivePower,ME1IdealLightRunPower,ME2IdealLightRunPower,MEShaftPowerActual,MEDeliveredPowerActual,AddedPowerWeather,CorrectedPowerDelivered,PwrDlvOnSpeed,PwrDlvOnRPM,IdlPwrDlvOnSpeed,PwrDlvrDevOnSpeed,IdlPwrDlvOnRPM,PwrDlvrDevOnRPM,ME1ActualRPM,ME2ActualRPM,CorrectedRPM,ISOCorrectedRPM,IdealRPM,RPMDeviation,ISOCorrectedFOC,ISOIdealFOC,MEFOCDeviation,MEFOCIdealPD,MEFOCDeviationOnPD,MEFOCIdealPDCor,MEFOCDeviationOnPDCor,MEActualSFOC,ISOCorrectedSFOC,ISOIdealSFOC,ISOSFOCDeviation,ME1MCR,ME2MCR,AutoLogValidityIndex,IsSpeedDropValid,IsApparentSlipValid,IsDeltaFOCMEValid,IsDeltaPDOnSpeedValid,IsDeltaPDOnRPMValid,IsDeltaNpropValid,IsDeltaSFOCMEValid,AddedFOCEngine,AddedFOCSpeedDrop,AddedFOCRPM,AddedFOCRateEngine,AddedFOCRateSpeedDrop,AddedFOCRateRPM,AddedEnergy,AddedFOCHPRolling,AddedFOCMERolling,BFScale,NormPowerDesign,IdealPowerDesign,CreatedOn,WindSpeedUsed,MeanDraft,WindSpeed,WindDirection,Heading,AirTemperature,AirPressure
926,9967536,1021,1021,20-03-2025 21:10,20-03-2025 21:20,10,,,7.0000,,19.5200,20.1800,20.1800,19.7800,-2.0000,7.7000,19778.0500,,,,19580.2700,19384.4700,4365.5000,15018.9700,15018.9700,15018.9700,15956.8300,-5.9000,14450.5600,3.9000,69.0000,,65.0000,65.0000,67.0000,-3.1000,0.3200,0.3100,0.5000,0.3900,5.5000,0.3000,38.2000,177.1100,168.1600,160.2900,4.9000,76.0000,,37.5,1,1,0,0,0,0,1,0.0181,,0,3.7321,,0,,,3.7321,7,17218,18293.2,26-05-2025 15:57,14.36,12.76,14.36,65.46,86.08,28.58,1012.01
927,9967536,1021,1021,20-03-2025 21:20,20-03-2025 21:30,10,,,10.0000,,19.8500,20.5100,20.5100,19.6700,-4.3000,6.2000,19642.2300,,,,19445.8100,19251.3500,4489.3300,14762.0200,14762.0200,14762.0200,16777.5200,-12.0000,14326.0300,3.0000,69.0000,,65.0000,65.0000,68.0000,-4.9000,0.4400,0.4700,-6.4000,0.5500,5.5000,0.4100,39.9000,177.2000,168.2400,160.3100,4.9000,75.5000,,37.5,1,1,0,0,0,0,1,0.026,,0,3.7371,,0,,,3.7371,7,16095.6,18293.2,26-05-2025 15:57,14.36,12.76,14.36,65.46,86.48,28.58,1012.01
928,9967536,1021,1021,20-03-2025 21:30,20-03-2025 21:40,10,,,8.0000,,19.8500,20.5100,20.5100,19.5900,-4.7000,6.1000,19483.6600,,,,19288.8200,19095.9300,4515.4600,14580.4700,14580.4700,14580.4700,16785.7600,-13.1000,14269.8000,2.2000,69.0000,,65.0000,65.0000,68.0000,-5.1000,0.3500,0.3800,-7.4000,0.4400,5.8000,0.3300,40.8000,177.5600,168.5700,160.3200,5.2000,74.9000,,37.5,1,1,0,0,0,0,1,0.0215,,0,3.8614,,0,,,3.8614,7,15889.9,18293.2,26-05-2025 15:57,14.36,12.76,14.36,65.46,87.69,28.58,1012.01
929,9967536,1021,1021,20-03-2025 21:40,20-03-2025 21:50,10,,,8.0000,,19.8900,20.5500,20.5500,19.6600,-4.6000,5.9000,19656.8000,,,,19460.2300,19265.6300,4524.4700,14741.1500,14741.1500,14741.1500,16886.4000,-12.7000,14288.0500,3.2000,69.0000,,65.0000,65.0000,68.0000,-5.2000,0.3600,0.3800,-7.1000,0.4400,5.6000,0.3300,40.3000,177.3700,168.4000,160.3100,5.0000,75.6000,,37.5,1,1,0,0,0,0,1,0.0212,,0,3.8188,,0,,,3.8188,7,15969.3,18293.2,26-05-2025 15:57,14.36,12.76,14.36,65.46,87.44,28.58,1012.01
930,9967536,1021,1021,20-03-2025 21:50,20-03-2025 22:00,10,,,8.0000,,20.0900,20.7500,20.7500,19.6500,-5.6000,5.0000,19671.9700,,,,19475.2500,19280.5000,4563.5000,14716.9900,14716.9900,14716.9900,17398.0800,-15.4000,14274.8900,3.1000,69.0000,,65.0000,65.0000,69.0000,-6.1000,0.3500,0.3900,-10.3000,0.4400,5.5000,0.3300,40.5000,177.1200,168.1600,160.3100,4.9000,75.6000,,37.5,1,1,0,0,0,0,1,0.0206,,0,3.7068,,0,,,3.7068,7,15474.2,18293.2,26-05-2025 15:57,14.36,12.76,14.36,65.46,86.08,28.58,1012.01
931,9967536,1021,1021,20-03-2025 22:00,20-03-2025 22:10,10,,,6.0000,,19.9200,20.5500,20.5500,19.6900,-4.4000,5.8000,19699.3200,,,,19502.3300,19307.3100,4495.6100,14811.7000,14811.7000,14811.7000,16877.4800,-12.2000,14350.8800,3.2000,69.0000,,65.0000,65.0000,68.0000,-5.1000,0.2700,0.2900,-6.6000,0.3300,5.6000,0.2500,39.8000,177.2900,168.3100,160.3100,5.0000,75.7000,,37.5,1,1,0,0,0,0,1,0.0158,,0,3.7863,,0,,,3.7863,7,16054.1,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,87.05,28.67,1012.53
932,9967536,1021,1021,20-03-2025 22:10,20-03-2025 22:20,10,,,10.0000,,19.8500,20.4800,20.4800,19.6600,-4.2000,6.2000,19630.0000,,,,19433.7000,19239.3600,4490.1500,14749.2100,14749.2100,14749.2100,16698.8200,-11.7000,14335.9700,2.9000,69.0000,,65.0000,65.0000,68.0000,-4.8000,0.4400,0.4700,-5.9000,0.5500,5.6000,0.4100,40.1000,177.3900,168.4100,160.3100,5.1000,75.5000,,37.5,1,1,0,0,0,0,1,0.0265,,0,3.8141,,0,,,3.8141,7,16157.5,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,87.69,28.67,1012.53
933,9967536,1021,1021,20-03-2025 22:20,20-03-2025 22:30,10,,,8.0000,,19.8200,20.4500,20.4500,19.7100,-3.8000,6.3000,19711.0400,,,,19513.9300,19318.7900,4472.5800,14846.2200,14846.2200,14846.2200,16623.0800,-10.7000,14376.8200,3.3000,69.0000,,65.0000,65.0000,68.0000,-4.5000,0.3600,0.3800,-5.2000,0.4400,5.3000,0.3300,39.2000,176.8200,167.8800,160.3000,4.7000,75.8000,,37.5,1,1,0,0,0,0,1,0.0199,,0,3.585,,0,,,3.585,7,16337.8,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,87.44,28.67,1012.53
934,9967536,1021,1021,20-03-2025 22:30,20-03-2025 22:40,10,,,7.0000,,19.9200,20.5500,20.5500,19.6700,-4.4000,5.8000,19763.7900,,,,19566.1500,19370.4900,4594.2700,14776.2200,14776.2200,14776.2200,16872.7000,-12.4000,14273.0800,3.5000,69.0000,,65.0000,65.0000,68.0000,-5.2000,0.3100,0.3300,-6.8000,0.3900,5.6000,0.2900,40.7000,177.3000,168.3400,160.3000,5.0000,76.0000,,37.5,1,1,0,0,0,0,1,0.0185,,0,3.8152,,0,,,3.8152,7,16020.2,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,91.15,28.67,1012.53
935,9967536,1021,1021,20-03-2025 22:40,20-03-2025 22:50,10,,,7.0000,,20.0100,20.6400,20.6400,19.6600,-5.0000,5.4000,19763.8000,,,,19566.1600,19370.5000,4628.6100,14741.8900,14741.8900,14741.8900,17104.7500,-13.8000,14240.4100,3.5000,69.0000,,65.0000,65.0000,69.0000,-5.7000,0.3100,0.3400,-8.6000,0.3900,5.4000,0.2900,40.7000,176.9500,168.0100,160.3000,4.8000,76.0000,,37.5,1,1,0,0,0,0,1,0.0178,,0,3.6607,,0,,,3.6607,7,15766.2,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,91.28,28.67,1012.53
936,9967536,1021,1021,20-03-2025 22:50,20-03-2025 23:00,10,,,7.0000,,20.0300,20.6600,20.6600,19.6400,-5.2000,5.3000,19681.7400,,,,19484.9200,19290.0700,4584.1000,14705.9800,14705.9800,14705.9800,17160.9100,-14.3000,14266.4500,3.1000,69.0000,,65.0000,65.0000,69.0000,-5.7000,0.3100,0.3400,-9.0000,0.3800,5.5000,0.2900,40.6000,177.1200,168.1700,160.3100,4.9000,75.6000,,37.5,1,1,0,0,0,0,1,0.0181,,0,3.7145,,0,,,3.7145,7,15676.3,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,88.85,28.67,1012.53
937,9967536,1021,1021,20-03-2025 23:00,20-03-2025 23:10,10,,,8.0000,,20.0500,20.6800,20.6800,19.7200,-4.9000,5.2000,19760.7300,,,,19563.1200,19367.4900,4491.8800,14875.6100,14875.6100,14875.6100,17213.9900,-13.6000,14345.8800,3.7000,69.0000,,65.0000,65.0000,69.0000,-5.7000,0.3600,0.3900,-8.3000,0.4400,5.4000,0.3300,39.4000,177.0400,168.0900,160.3000,4.9000,76.0000,,37.5,1,1,0,0,0,0,1,0.0205,,0,3.6935,,0,,,3.6935,7,15808.2,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,85.58,28.67,1012.53
938,9967536,1021,1021,20-03-2025 23:10,20-03-2025 23:20,10,,,7.0000,,19.9900,20.6200,20.6200,19.7000,-4.7000,5.5000,19787.8500,,,,19589.9700,19394.0700,4570.5200,14823.5500,14823.5500,14823.5500,17056.8400,-13.1000,14289.5400,3.7000,69.0000,,65.0000,65.0000,69.0000,-5.5000,0.3100,0.3400,-7.7000,0.3900,5.5000,0.2900,40.2000,177.1400,168.1800,160.2900,4.9000,76.1000,,37.5,1,1,0,0,0,0,1,0.0182,,0,3.7475,,0,,,3.7475,7,15898.1,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,88.87,28.67,1012.53
939,9967536,1021,1021,20-03-2025 23:20,20-03-2025 23:30,10,,,9.0000,,19.9600,20.5900,20.5900,19.6600,-4.7000,5.6000,19693.1000,,,,19496.1700,19301.2100,4559.4700,14741.7400,14741.7400,14741.7400,16979.2700,-13.2000,14274.5000,3.3000,69.0000,,65.0000,65.0000,68.0000,-5.4000,0.4000,0.4300,-7.7000,0.5000,5.5000,0.3700,40.4000,177.2000,168.2300,160.3100,4.9000,75.7000,,37.5,1,1,0,0,0,0,1,0.0234,,0,3.7447,,0,,,3.7447,7,15882.5,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,88.85,28.67,1012.53
940,9967536,1021,1021,20-03-2025 23:30,20-03-2025 23:40,10,,,8.0000,,19.4500,20.0800,20.0800,19.6400,-2.2000,8.0000,19496.6800,,,,19301.7100,19108.6900,4407.0300,14701.6600,14701.6600,14701.6600,15715.4200,-6.5000,14355.8800,2.4000,69.0000,,65.0000,65.0000,67.0000,-2.9000,0.3500,0.3500,0.2000,0.4400,5.8000,0.3300,39.7000,177.5900,168.6100,160.3200,5.2000,74.9000,,37.5,1,1,0,0,0,0,1,0.0216,,0,3.8809,,0,,,3.8809,7,17113.2,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,90.00,28.67,1012.53
941,9967536,1021,1021,20-03-2025 23:40,20-03-2025 23:50,10,,,7.0000,,20.0200,20.6500,20.6500,19.6800,-4.9000,5.4000,19743.3300,,,,19545.9000,19350.4400,4566.3100,14784.1300,14784.1300,14784.1300,17135.3400,-13.7000,14297.8300,3.4000,69.0000,,65.0000,65.0000,69.0000,-5.6000,0.3100,0.3400,-8.4000,0.3900,5.5000,0.2900,40.3000,177.1700,168.2100,160.3000,4.9000,75.9000,,37.5,1,1,0,0,0,0,1,0.0182,,0,3.7489,,0,,,3.7489,7,15783.1,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,88.30,28.67,1012.53
942,9967536,1021,1021,20-03-2025 23:50,21-03-2025 00:00,10,,,10.0000,,19.6800,20.3100,20.3100,19.6100,-3.6000,7.0000,19501.7300,,,,19306.7100,19113.6400,4487.4000,14626.2500,14626.2500,14626.2500,16271.8300,-10.1000,14307.8600,2.2000,69.0000,,65.0000,65.0000,68.0000,-4.0000,0.4400,0.4600,-4.0000,0.5400,5.7000,0.4100,40.4000,177.4200,168.4400,160.3200,5.1000,75.0000,,37.5,1,1,0,0,0,0,1,0.0264,,0,3.8014,,0,,,3.8014,7,16443.2,18293.2,26-05-2025 15:57,14.49,12.76,14.49,68.20,90.00,28.67,1012.53
943,9967536,1021,1021,21-03-2025 02:00,21-03-2025 02:10,10,,,8.0000,,19.5000,20.0900,20.0900,19.0000,-5.7000,5.1000,17913.8000,,,,17734.6600,17557.3100,4217.6100,13339.7000,13339.7000,13339.7000,15741.3000,-15.3000,13029.3300,2.4000,67.0000,,63.0000,63.0000,67.0000,-6.0000,0.3300,0.3500,-8.3000,0.4000,6.8000,0.3000,42.9000,178.6700,169.6700,159.8500,6.1000,68.9000,,37.5,1,1,0,0,0,0,1,0.0235,,0,4.2229,,0,,,4.2229,7,15502.3,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,88.48,28.80,1013.95
944,9967536,1021,1021,21-03-2025 02:10,21-03-2025 02:20,10,,,10.0000,,18.6300,19.2200,19.2200,18.2200,-5.5000,5.4000,16013.6500,,,,15853.5100,15694.9700,3892.2600,11802.7100,11802.7100,11802.7100,13791.0800,-14.4000,11427.6300,3.3000,64.0000,,60.0000,60.0000,64.0000,-6.2000,0.3600,0.3900,-7.2000,0.4400,6.3000,0.3300,42.4000,176.3500,167.4700,158.5900,5.6000,61.6000,,37.5,1,1,0,0,0,0,1,0.0237,,0,3.412,,0,,,3.412,7,15655.8,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,87.49,28.80,1013.95
945,9967536,1021,1021,21-03-2025 02:20,21-03-2025 02:30,10,,,10.0000,,17.5700,18.1600,18.1600,16.9000,-7.5000,5.4000,13339.6900,,,,13206.2900,13074.2300,3559.4400,9514.7900,9514.7900,9514.7900,11690.7200,-18.6000,9437.2000,0.8000,61.0000,,56.0000,56.0000,61.0000,-7.2000,0.3000,0.3300,-9.6000,0.3700,7.7000,0.2700,47.0000,177.2000,168.2800,157.2400,7.0000,51.3000,,37.5,1,1,0,0,0,0,1,0.0245,,0,3.5343,,0,,,3.5343,7,14888.4,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,87.38,28.80,1013.95
946,9967536,1021,1021,21-03-2025 02:30,21-03-2025 02:40,10,,,8.0000,,16.0600,16.6500,16.6500,16.0700,-3.6000,8.6000,11549.9100,,,,11434.4100,11320.0700,3150.1500,8169.9100,8169.9100,8169.9100,9091.1600,-10.1000,7895.2400,3.5000,57.0000,,53.0000,53.0000,55.0000,-4.5000,0.2000,0.2000,-1.2000,0.2500,6.9000,0.1800,46.5000,176.1400,167.2800,157.4100,6.3000,44.4000,,37.5,1,1,0,0,0,0,1,0.0152,,0,2.7359,,0,,,2.7359,7,16439.5,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,88.40,28.80,1013.95
947,9967536,1021,1021,21-03-2025 02:50,21-03-2025 03:00,10,,,6.0000,,12.9000,13.4900,13.4900,13.3100,-1.3000,11.8000,7072.4800,,,,7001.7600,6931.7400,2239.1900,4692.5600,4692.5600,4692.5600,4877.4100,-3.8000,4368.5200,7.4000,48.0000,,43.0000,43.0000,45.0000,-3.6000,0.0900,0.0900,6.5000,0.1200,7.1000,0.0800,54.1000,179.7700,170.7100,160.2900,6.5000,27.2000,,37.5,1,1,0,0,0,0,1,0.0074,,0,1.7688,,0,,,1.7688,7,17599.9,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,86.40,28.80,1013.95
948,9967536,1021,1021,21-03-2025 03:00,21-03-2025 03:10,10,,,7.0000,,12.8300,13.4200,13.4200,13.3800,-0.3000,12.4000,7072.1500,,,,7001.4300,6931.4200,2166.0700,4765.3500,4765.3500,4765.3500,4803.6200,-0.8000,4443.4600,7.2000,48.0000,,44.0000,44.0000,45.0000,-2.5000,0.1000,0.1000,3.1000,0.1400,2.7000,0.1000,45.7000,172.3300,163.6500,160.2900,2.1000,27.2000,,37.5,1,1,0,0,0,0,1,0.0028,0.0003,0,0.5703,0.0515,0,,0.0515,0.5703,7,18147.5,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,84.53,28.80,1013.95
949,9967536,1021,1021,21-03-2025 03:10,21-03-2025 03:20,10,,,9.0000,,15.5000,16.0900,16.0900,16.9300,5.0000,12.4000,12764.1100,,,,12636.4700,12510.1100,2931.9600,9578.1500,9578.1500,9578.1500,8196.5100,16.9000,8459.6500,13.2000,58.0000,,54.0000,54.0000,54.0000,1.0000,0.2700,0.2100,29.7000,0.3100,9.0000,0.2400,41.4000,179.3400,170.3100,157.2200,8.3000,49.1000,,37.5,1,1,0,0,0,0,1,0.0251,0.0368,0,4.0101,5.8915,0,207.2455,5.8915,4.0101,7,21376.8,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,86.71,28.80,1013.95
950,9967536,1021,1021,21-03-2025 03:20,21-03-2025 03:30,10,,,9.0000,,16.1800,16.7700,16.7700,16.9600,1.1000,10.5000,13010.2900,,,,12880.1900,12751.3900,3126.6300,9624.7500,9624.7500,9624.7500,9297.7800,3.5000,8942.2200,7.6000,59.0000,,55.0000,55.0000,56.0000,-1.3000,0.2700,0.2400,13.8000,0.3200,7.6000,0.2400,41.8000,177.1600,168.2300,157.2200,7.0000,50.0000,,37.5,1,1,0,0,0,0,1,0.0215,0.011,0,3.4393,1.7584,0,49.0453,1.7584,3.4393,7,18936.5,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,86.80,28.80,1013.95
951,9967536,1021,1021,21-03-2025 03:30,21-03-2025 03:40,10,,,10.0000,,16.6700,17.2600,17.2600,17.2700,0.1000,9.5000,13692.6400,,,,13555.7100,13420.1500,3286.1300,10134.0200,10134.0200,10134.0200,10118.2000,0.2000,9457.4000,7.2000,60.0000,,56.0000,56.0000,58.0000,-2.3000,0.3100,0.2800,9.3000,0.3700,6.9000,0.2800,41.0000,175.9900,167.1200,157.3100,6.2000,52.6000,,37.5,1,1,0,0,0,0,1,0.0224,0.0039,0,3.2237,0.5654,0,2.6373,0.5654,3.2237,7,18321.8,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,87.26,28.80,1013.95
952,9967536,1021,1021,21-03-2025 03:40,21-03-2025 03:50,10,,,7.0000,,16.9100,17.5000,17.5000,17.6900,1.1000,10.1000,14521.5600,,,,14376.3400,14232.5800,3394.9800,10837.6000,10837.6000,10837.6000,10515.5800,3.1000,10133.6000,6.9000,61.0000,,58.0000,58.0000,58.0000,-1.3000,0.2300,0.2100,12.2000,0.2800,6.8000,0.2100,40.2000,176.1500,167.2700,157.6400,6.1000,55.8000,,37.5,1,1,0,0,0,0,1,0.0163,0.0088,0,3.3575,1.8129,0,37.5682,1.8129,3.3575,7,18853.4,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,88.25,28.80,1013.95
953,9967536,1021,1021,21-03-2025 03:50,21-03-2025 04:00,10,,,9.0000,,17.1400,17.7300,17.7300,18.1000,2.0000,10.3000,15300.7800,,,,15147.7700,14996.2900,3427.5600,11568.7300,11568.7300,11568.7300,10913.7700,6.0000,10689.0700,8.2000,62.0000,,59.0000,59.0000,59.0000,-0.7000,0.3200,0.2700,15.4000,0.3800,6.9000,0.2900,39.2000,176.8600,167.9600,158.1000,6.2000,58.8000,,37.5,1,1,0,0,0,0,1,0.0226,0.0198,0,3.6198,3.1722,0,98.2443,3.1722,3.6198,7,19391,18293.2,26-05-2025 15:57,14.57,12.76,14.57,74.82,87.32,28.80,1013.95
954,9967536,1021,1021,21-03-2025 04:00,21-03-2025 04:10,10,,,9.0000,,17.6200,18.1000,18.1000,18.4400,1.9000,9.6000,16155.4500,,,,15993.9000,15833.9600,3612.1700,12221.7900,12221.7900,12221.7900,11577.8300,5.6000,11336.1600,7.8000,64.0000,,60.0000,60.0000,60.0000,-0.7000,0.3300,0.2900,14.6000,0.4000,6.6000,0.3100,39.3000,176.9400,168.0400,158.6900,5.9000,62.1000,,37.5,1,1,0,0,0,0,1,0.0227,0.0198,0,3.6266,3.1661,0,96.5928,3.1661,3.6266,7,19310.7,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,88.72,28.78,1013.05
955,9967536,1021,1021,21-03-2025 04:10,21-03-2025 04:20,10,,,9.0000,,18.1900,18.6700,18.6700,18.7900,0.6000,8.7000,17023.6700,,,,16853.4300,16684.9000,3783.5100,12901.3900,12901.3900,12901.3900,12664.4000,1.9000,12086.3400,6.7000,65.0000,,61.0000,61.0000,62.0000,-1.6000,0.3500,0.3200,11.2000,0.4200,7.0000,0.3200,40.1000,178.3300,169.3500,159.3000,6.3000,65.4000,,37.5,1,1,0,0,0,0,1,0.0256,0.0101,0,4.1037,1.6087,0,35.5487,1.6087,4.1037,7,18635.5,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,88.56,28.78,1013.05
956,9967536,1021,1021,21-03-2025 04:20,21-03-2025 04:30,10,,,7.0000,,18.6700,19.1600,19.1600,18.8800,-1.5000,7.0000,17471.0700,,,,17296.3600,17123.4000,4047.8100,13075.5800,13075.5800,13075.5800,13671.0500,-4.4000,12244.0600,6.8000,65.0000,,62.0000,62.0000,64.0000,-3.7000,0.2800,0.2700,4.8000,0.3400,7.3000,0.2600,42.5000,179.0900,170.0700,159.5900,6.6000,67.2000,,37.5,1,1,0,0,0,0,1,0.0214,,0,4.3956,,0,,,4.3956,7,17496.4,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,91.60,28.78,1013.05
957,9967536,1021,1021,21-03-2025 04:30,21-03-2025 04:40,10,,,8.0000,,18.8300,19.3300,19.3300,19.0200,-1.6000,7.0000,17854.6900,,,,17676.1400,17499.3800,4136.1400,13363.2300,13363.2300,13363.2300,14021.2300,-4.7000,12562.9400,6.4000,66.0000,,62.0000,62.0000,64.0000,-3.6000,0.3300,0.3100,4.4000,0.4000,7.3000,0.3000,42.7000,179.3700,170.3400,159.8100,6.6000,68.6000,,37.5,1,1,0,0,0,0,1,0.0251,,0,4.5093,,0,,,4.5093,7,17434.8,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,92.74,28.78,1013.05
958,9967536,1021,1021,21-03-2025 04:40,21-03-2025 04:50,10,,,9.0000,,18.9300,19.4200,19.4200,19.2100,-1.1000,7.5000,18254.1500,,,,18071.6100,17890.8900,4121.0400,13769.8500,13769.8500,13769.8500,14221.8400,-3.2000,13019.6800,5.8000,67.0000,,63.0000,63.0000,65.0000,-2.9000,0.3800,0.3600,5.6000,0.4600,7.0000,0.3500,41.3000,179.1200,170.0900,160.0100,6.3000,70.2000,,37.5,1,1,0,0,0,0,1,0.0276,,0,4.4169,,0,,,4.4169,7,17711.8,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,91.22,28.78,1013.05
959,9967536,1021,1021,21-03-2025 04:50,21-03-2025 05:00,10,,,8.0000,,19.2100,19.6800,19.6800,19.6400,-0.2000,7.6000,19081.2100,,,,18890.4000,18701.5000,4009.0800,14692.4100,14692.4100,14692.4100,14786.1900,-0.6000,13890.7400,5.8000,68.0000,,64.0000,64.0000,66.0000,-2.0000,0.3600,0.3300,7.2000,0.4300,6.2000,0.3300,37.3000,178.1400,169.1700,160.2800,5.6000,73.3000,,37.5,1,1,0,0,0,0,1,0.0226,0.0014,0,4.074,0.2455,0,,0.2455,4.074,7,18177.2,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,86.40,28.78,1013.05
960,9967536,1021,1021,21-03-2025 05:00,21-03-2025 05:10,10,,,8.0000,,19.4000,19.8700,19.8700,19.8400,-0.2000,7.7000,19651.2300,,,,19454.7200,19260.1700,4117.8700,15142.3000,15142.3000,15142.3000,15230.5400,-0.6000,14353.9100,5.5000,69.0000,,65.0000,65.0000,66.0000,-1.9000,0.3600,0.3400,6.5000,0.4400,5.5000,0.3400,36.2000,177.1800,168.2600,160.3100,5.0000,75.5000,,37.5,1,1,0,0,0,0,1,0.0208,0.0013,0,3.7504,0.2343,0,,0.2343,3.7504,7,18187.2,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,87.38,28.78,1013.05
961,9967536,1021,1021,21-03-2025 05:10,21-03-2025 05:20,10,,,7.0000,,19.4900,19.9800,19.9800,19.9200,-0.3000,7.9000,19995.6400,,,,19795.6800,19597.7200,4262.1000,15335.6200,15335.6200,15335.6200,15470.7500,-0.9000,14587.4300,5.1000,69.0000,,65.0000,65.0000,66.0000,-1.9000,0.3200,0.3000,5.9000,0.3900,5.3000,0.3000,36.5000,176.8500,167.9400,160.2500,4.8000,76.9000,,37.5,1,1,0,0,0,0,1,0.018,0.0001,0,3.6937,0.0103,0,,0.0103,3.6937,7,18133.4,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,90.00,28.78,1013.05
962,9967536,1021,1021,21-03-2025 05:20,21-03-2025 05:30,10,,,9.0000,,19.4700,19.9400,19.9400,20.0000,0.3000,8.0000,20084.5200,,,,19883.6700,19684.8300,4153.3700,15531.4600,15531.4600,15531.4600,15396.2500,0.9000,14689.7600,5.7000,69.0000,,65.0000,65.0000,66.0000,-1.5000,0.4200,0.3900,7.9000,0.5000,5.4000,0.3900,35.3000,176.9400,168.0400,160.2200,4.9000,77.2000,,37.5,1,1,0,0,0,0,1,0.0235,0.0073,0,3.7677,1.1753,0,20.2816,1.1753,3.7677,7,18453.9,18293.2,26-05-2025 15:57,15,12.76,15.00,74.48,87.65,28.78,1013.05
963,9967536,1021,1021,21-03-2025 05:30,21-03-2025 05:40,10,,,8.0000,,19.5000,19.9600,19.9600,20.1900,1.1000,7.8000,20129.7400,,,,19928.4400,19729.1600,4273.0600,15456.1000,15456.1000,15456.1000,14943.5900,3.4000,14598.0400,5.9000,69.0000,,65.0000,65.0000,66.0000,-0.8000,0.3700,0.3400,11.4000,0.4500,5.8000,0.3500,36.8000,176.8500,168.6800,160.2100,5.3000,77.4000,,37.5,1,1,0,0,0,0,1,0.0227,0.0156,0,4.0936,2.8138,0,68.3342,2.8138,4.0936,7,18920.6,18293.2,26-05-2025 15:57,15,11.20,15.00,74.48,85.98,28.78,1013.05
964,9967536,1021,1021,21-03-2025 05:40,21-03-2025 05:50,10,,,8.0000,,19.2300,19.6900,19.6900,20.2700,2.8000,9.1000,20179.6100,,,,19977.8100,19778.0300,4140.7000,15637.3300,15637.3300,15637.3300,14337.4800,9.1000,14707.8400,6.3000,69.0000,,65.0000,65.0000,65.0000,0.9000,0.3800,0.3200,17.8000,0.4500,5.8000,0.3500,35.4000,176.8300,168.6600,160.1900,5.3000,77.6000,,37.5,1,1,0,0,0,0,1,0.0228,0.0343,0,4.1038,6.1779,0,173.3134,6.1779,4.1038,7,19951.7,18293.2,26-05-2025 15:57,15,11.20,15.00,74.48,85.21,28.78,1013.05
965,9967536,1021,1021,21-03-2025 05:50,21-03-2025 06:00,10,,,10.0000,,19.1100,19.5700,19.5700,20.1600,2.9000,9.6000,19892.3600,,,,19693.4400,19496.5100,4101.4100,15395.1000,15395.1000,15395.1000,14078.3700,9.4000,14666.7700,5.0000,69.0000,,65.0000,65.0000,64.0000,1.4000,0.4700,0.3900,18.3000,0.5600,6.0000,0.4300,36.0000,177.1400,168.9600,160.2700,5.4000,76.5000,,37.5,1,1,0,0,0,0,1,0.0288,0.0433,0,4.1495,6.231,0,219.4553,6.231,4.1495,7,20004.2,18293.2,26-05-2025 15:57,15,11.20,15.00,74.48,85.21,28.78,1013.05
